Order_ID,Order_Number,Customer_ID,Employee_ID,Shipping_Method_ID,Order_Date,Total_Amount,Order_Status,Is_Active
29833,ORD029833,2414,80,2,2026-04-11,278337.07,Processing,1
29834,ORD029834,753,81,4,2026-01-26,44070.84,Shipped,1
29835,ORD029835,4706,67,2,2026-05-22,487102.39,Shipped,1
29836,ORD029836,1995,1,3,2025-07-22,80991.20000000001,Shipped,1
29837,ORD029837,3876,16,3,2026-02-27,47924.32,Pending,1
29838,ORD029838,4614,19,4,2026-03-24,253624.96000000002,Pending,1
29839,ORD029839,2746,86,5,2025-07-15,12215.400000000001,Shipped,1
29840,ORD029840,2739,76,3,2026-06-19,356342.08,Delivered,1
29841,ORD029841,3689,37,4,2025-12-16,623037.36,Pending,1
29842,ORD029842,3484,77,5,2025-11-12,94769.18,Shipped,1
29843,ORD029843,4772,32,2,2026-06-14,117195.04,Pending,1
29844,ORD029844,354,40,2,2026-06-21,565287.8400000001,Delivered,1
29845,ORD029845,1706,14,2,2025-12-23,74396.31,Shipped,1
29846,ORD029846,1817,65,1,2025-11-28,236040.76,Pending,1
29847,ORD029847,1337,99,3,2026-05-21,322147.49,Shipped,1
29848,ORD029848,2601,34,2,2025-08-09,143754.42,Shipped,1
29849,ORD029849,4469,9,4,2026-04-02,161954.40999999997,Delivered,1
29850,ORD029850,490,32,1,2026-01-20,326107.92,Pending,1
29851,ORD029851,1685,87,4,2025-10-22,373453.54,Pending,1
29852,ORD029852,1568,94,3,2025-10-27,90483.25,Pending,1
29853,ORD029853,3449,17,4,2026-07-11,197007.38,Pending,1
29854,ORD029854,3136,88,4,2025-11-28,439764.25,Shipped,1
29855,ORD029855,1501,18,1,2025-12-17,119458.75,Pending,1
29856,ORD029856,1394,88,4,2025-07-14,5080.08,Shipped,1
29857,ORD029857,2199,80,2,2026-06-08,203528.09,Delivered,1
29858,ORD029858,3162,86,2,2025-10-29,67270.84,Delivered,1
29859,ORD029859,1953,35,4,2025-10-11,111831.01,Processing,1
29860,ORD029860,4879,41,2,2025-11-29,67301.87,Shipped,1
29861,ORD029861,4620,43,5,2026-01-08,131617.33000000002,Delivered,1
29862,ORD029862,4694,3,3,2025-09-14,48949.47,Shipped,1
29863,ORD029863,2942,95,4,2026-01-09,336135.1,Pending,1
29864,ORD029864,861,2,2,2025-09-16,62402.79,Processing,1
29865,ORD029865,4040,80,5,2025-07-25,106601.39,Pending,1
29866,ORD029866,287,79,3,2026-02-16,817815.46,Shipped,1
29867,ORD029867,2853,4,3,2026-01-05,254258.22,Pending,1
29868,ORD029868,367,60,2,2025-10-23,64052.4,Pending,1
29869,ORD029869,2379,80,4,2026-06-15,34851.41,Processing,1
29870,ORD029870,348,76,3,2025-09-02,361617.27,Processing,1
29871,ORD029871,2105,92,2,2025-11-11,53409.53,Shipped,1
29872,ORD029872,2934,92,2,2025-08-17,170802.32,Delivered,1
29873,ORD029873,4186,54,5,2026-04-15,42079.240000000005,Pending,1
29874,ORD029874,3510,5,3,2025-09-03,279098.27,Delivered,1
29875,ORD029875,3743,76,4,2025-12-01,33852.72,Processing,1
29876,ORD029876,3879,55,5,2026-03-09,446819.39999999997,Shipped,1
29877,ORD029877,3858,68,1,2026-01-26,82748.95,Delivered,1
29878,ORD029878,447,35,3,2026-01-17,34912.19,Pending,1
29879,ORD029879,4865,10,3,2025-11-25,72330.45,Shipped,1
29880,ORD029880,4670,60,5,2025-10-30,40530.84,Pending,1
29881,ORD029881,2766,74,2,2025-07-17,128133.48,Pending,1
29882,ORD029882,2140,90,3,2025-12-29,275558.25,Shipped,1
29883,ORD029883,1857,78,5,2026-03-06,299768.5,Delivered,1
29884,ORD029884,3697,22,5,2026-04-24,117363.34000000001,Pending,1
29885,ORD029885,3848,71,3,2026-03-27,111629.5,Processing,1
29886,ORD029886,2275,46,2,2026-05-21,65809.35,Pending,1
29887,ORD029887,1619,28,2,2025-09-08,133200.94,Delivered,1
29888,ORD029888,3410,27,2,2026-04-05,77584.9,Shipped,1
29889,ORD029889,4041,7,4,2025-09-19,60836.649999999994,Shipped,1
29890,ORD029890,4546,49,3,2026-06-15,206629.64,Processing,1
29891,ORD029891,3343,12,1,2025-08-31,202033.25,Delivered,1
29892,ORD029892,4811,31,4,2026-04-27,316503.2,Pending,1
29893,ORD029893,3038,100,2,2025-09-19,133981.05,Processing,1
29894,ORD029894,2109,15,5,2026-04-08,58248.78,Pending,1
29895,ORD029895,1667,44,1,2025-12-29,57735.9,Shipped,1
29896,ORD029896,1675,32,3,2026-06-27,165698.83,Pending,1
29897,ORD029897,3275,28,1,2025-08-24,400070.07,Processing,1
29898,ORD029898,800,4,2,2026-04-07,231417.13,Shipped,1
29899,ORD029899,2730,83,2,2025-09-14,255288.71999999997,Shipped,1
29900,ORD029900,1172,94,3,2026-06-06,241967.13000000003,Delivered,1
29901,ORD029901,4769,45,2,2026-05-06,196210.58,Delivered,1
29902,ORD029902,3571,62,5,2025-11-17,39534.380000000005,Pending,1
29903,ORD029903,3835,14,4,2026-07-12,341434.45,Shipped,1
29904,ORD029904,1393,36,3,2026-04-17,270457.27,Shipped,1
29905,ORD029905,4944,88,3,2026-02-28,335442.74,Delivered,1
29906,ORD029906,629,17,3,2026-04-20,78797.68,Delivered,1
29907,ORD029907,4411,55,4,2026-07-10,7242.45,Processing,1
29908,ORD029908,1521,86,4,2026-06-15,213694.22,Delivered,1
29909,ORD029909,2748,69,5,2025-12-31,40937.57,Delivered,1
29910,ORD029910,3832,59,3,2026-07-03,161128.75,Shipped,1
29911,ORD029911,1189,3,2,2026-05-18,559434.2,Shipped,1
29912,ORD029912,3645,44,1,2025-10-22,589874.9,Shipped,1
29913,ORD029913,478,2,3,2026-04-05,17942.88,Shipped,1
29914,ORD029914,3386,91,1,2026-01-23,216756.18,Processing,1
29915,ORD029915,4670,24,2,2025-11-11,689270.22,Processing,1
29916,ORD029916,2068,62,3,2025-10-14,477449.08,Delivered,1
29917,ORD029917,3842,50,3,2025-09-20,30446.58,Delivered,1
29918,ORD029918,4080,40,5,2026-06-10,5043.61,Processing,1
29919,ORD029919,510,39,4,2025-09-16,189429.84,Shipped,1
29920,ORD029920,617,20,5,2025-11-25,779161.7,Pending,1
29921,ORD029921,1887,37,3,2026-04-04,178776.53,Shipped,1
29922,ORD029922,3719,99,3,2025-10-07,14833.84,Shipped,1
29923,ORD029923,2488,22,4,2025-10-11,139336.02,Pending,1
29924,ORD029924,1183,23,1,2026-03-01,104332.81,Shipped,1
29925,ORD029925,2777,67,4,2026-02-10,365318.45999999996,Shipped,1
29926,ORD029926,3824,10,4,2026-06-28,36948.46,Delivered,1
29927,ORD029927,576,65,5,2026-06-23,50157.93,Shipped,1
29928,ORD029928,2591,91,2,2025-07-29,3202.17,Delivered,1
29929,ORD029929,2219,6,3,2026-04-24,583861.04,Pending,1
29930,ORD029930,1193,66,5,2026-03-06,211778.39,Pending,1
29931,ORD029931,4070,42,4,2026-04-07,463248.75,Delivered,1
29932,ORD029932,4213,7,5,2025-11-07,670778.03,Processing,1
29933,ORD029933,2913,80,3,2026-03-05,89644.48,Delivered,1
29934,ORD029934,1363,86,5,2026-04-12,308494.22,Pending,1
29935,ORD029935,1918,19,1,2025-12-18,26129.86,Processing,1
29936,ORD029936,2168,39,4,2025-08-23,965651.98,Pending,1
29937,ORD029937,2313,100,2,2025-11-14,560677.13,Processing,1
29938,ORD029938,4632,88,3,2026-03-06,196829.72,Delivered,1
29939,ORD029939,3175,32,1,2025-08-19,222122.56,Delivered,1
29940,ORD029940,225,93,5,2026-01-23,216828.01,Pending,1
29941,ORD029941,1455,90,4,2026-05-24,297610.76,Shipped,1
29942,ORD029942,287,72,2,2026-01-21,126250.91,Processing,1
29943,ORD029943,2428,75,3,2026-07-11,122932.83,Delivered,1
29944,ORD029944,68,36,2,2025-08-06,24886.91,Shipped,1
29945,ORD029945,3713,31,3,2025-12-25,580215.65,Processing,1
29946,ORD029946,622,61,4,2026-04-19,369268.07,Processing,1
29947,ORD029947,1267,33,3,2026-01-25,845850.15,Pending,1
29948,ORD029948,759,59,5,2025-11-18,86115.8,Delivered,1
29949,ORD029949,949,45,1,2025-11-23,54012.619999999995,Delivered,1
29950,ORD029950,2389,75,5,2025-09-01,375134.97,Delivered,1
29951,ORD029951,4031,96,2,2026-01-11,322770.39999999997,Shipped,1
29952,ORD029952,1051,1,3,2025-08-04,40541.08,Delivered,1
29953,ORD029953,3765,96,3,2026-01-29,252280.61000000002,Processing,1
29954,ORD029954,1756,17,2,2026-02-20,330445.33,Shipped,1
29955,ORD029955,1565,66,3,2026-03-30,157949.56,Delivered,1
29956,ORD029956,146,62,1,2025-10-11,56155.6,Delivered,1
29957,ORD029957,725,98,3,2026-04-18,328328.08,Shipped,1
29958,ORD029958,2226,74,4,2025-11-02,81127.7,Shipped,1
29959,ORD029959,4445,9,2,2025-10-20,266647.31000000006,Delivered,1
29960,ORD029960,1838,40,3,2026-06-24,325668.6,Delivered,1
29961,ORD029961,1167,79,4,2026-03-23,132695.16999999998,Pending,1
29962,ORD029962,238,97,4,2025-07-18,77723.87,Delivered,1
29963,ORD029963,4372,57,5,2025-11-27,475700.43,Pending,1
29964,ORD029964,2337,25,3,2026-01-27,846980.87,Processing,1
29965,ORD029965,4800,44,5,2026-03-13,318169.2,Shipped,1
29966,ORD029966,4864,99,4,2026-06-09,5662.31,Delivered,1
29967,ORD029967,2546,87,1,2026-05-08,192741.53999999998,Shipped,1
29968,ORD029968,4443,49,3,2026-02-12,205916.18,Shipped,1
29969,ORD029969,2988,66,2,2025-09-07,636210.34,Processing,1
29970,ORD029970,422,62,1,2026-06-01,193066.86,Processing,1
29971,ORD029971,4622,88,1,2026-05-02,66206.0,Shipped,1
29972,ORD029972,1624,48,4,2026-01-31,343772.39,Delivered,1
29973,ORD029973,3429,45,4,2026-05-29,452744.29000000004,Shipped,1
29974,ORD029974,2926,8,1,2025-08-01,128462.82999999999,Delivered,1
29975,ORD029975,2394,97,5,2026-05-26,249611.16,Delivered,1
29976,ORD029976,3144,5,4,2026-05-28,61104.16,Processing,1
29977,ORD029977,739,22,5,2026-04-04,223981.15,Pending,1
29978,ORD029978,781,10,5,2026-01-16,173994.44,Processing,1
29979,ORD029979,1092,56,3,2026-04-18,50439.75,Shipped,1
29980,ORD029980,148,93,3,2026-02-26,32413.32,Delivered,1
29981,ORD029981,2776,22,1,2026-01-27,211864.53,Delivered,1
29982,ORD029982,4744,9,2,2026-06-17,272387.68,Processing,1
29983,ORD029983,1118,31,3,2026-05-24,327083.22000000003,Delivered,1
29984,ORD029984,3400,44,4,2025-12-31,237433.85,Pending,1
29985,ORD029985,4018,37,3,2026-06-03,192921.8,Processing,1
29986,ORD029986,385,64,2,2025-12-15,77599.62,Shipped,1
29987,ORD029987,4012,11,2,2025-07-27,812054.27,Processing,1
29988,ORD029988,2038,65,2,2025-09-19,558908.57,Delivered,1
29989,ORD029989,4825,58,1,2026-01-01,624238.3200000001,Shipped,1
29990,ORD029990,1925,24,4,2026-03-24,148231.78,Delivered,1
29991,ORD029991,240,25,4,2025-11-12,229045.1,Shipped,1
29992,ORD029992,1955,75,5,2025-12-24,55065.6,Processing,1
29993,ORD029993,3768,84,2,2026-04-03,408984.95999999996,Shipped,1
29994,ORD029994,4786,37,1,2026-01-02,123144.5,Pending,1
29995,ORD029995,2406,20,5,2026-02-11,75407.53,Processing,1
29996,ORD029996,2512,91,3,2025-12-21,37027.78,Processing,1
29997,ORD029997,3484,20,2,2025-12-03,35979.22,Pending,1
29998,ORD029998,1384,5,4,2025-12-20,135901.61000000002,Pending,1
29999,ORD029999,725,86,1,2025-07-22,108130.54999999999,Delivered,1
30000,ORD030000,3595,74,3,2026-03-10,232562.12,Processing,1
30001,ORD030001,2949,56,3,2025-07-22,63041.69,Processing,1
30002,ORD030002,4907,56,2,2025-07-16,332397.32,Delivered,1
30003,ORD030003,2041,29,4,2026-05-31,208093.66,Shipped,1
30004,ORD030004,2204,98,3,2025-10-29,209302.46999999997,Delivered,1
30005,ORD030005,3576,96,2,2025-11-03,102428.70000000001,Delivered,1
30006,ORD030006,4932,82,3,2026-04-11,89856.17,Shipped,1
30007,ORD030007,2343,60,3,2026-04-02,26129.86,Processing,1
30008,ORD030008,221,44,5,2025-10-19,70398.7,Shipped,1
30009,ORD030009,2072,21,5,2026-01-14,220216.08,Shipped,1
30010,ORD030010,3403,82,3,2025-07-23,361675.14,Processing,1
30011,ORD030011,816,45,2,2026-04-26,475549.43999999994,Shipped,1
30012,ORD030012,199,69,3,2026-07-07,120848.12999999999,Processing,1
30013,ORD030013,4037,32,5,2026-06-09,234731.13,Processing,1
30014,ORD030014,3319,89,4,2026-04-04,119201.68,Processing,1
30015,ORD030015,2288,89,5,2026-05-13,25441.04,Delivered,1
30016,ORD030016,2189,87,3,2025-07-18,112880.46,Shipped,1
30017,ORD030017,368,20,4,2025-11-04,66786.34,Shipped,1
30018,ORD030018,2596,45,2,2026-03-25,36791.07,Shipped,1
30019,ORD030019,3470,83,1,2025-10-13,290656.35000000003,Pending,1
30020,ORD030020,1128,10,3,2026-02-24,85371.87,Processing,1
30021,ORD030021,2195,58,2,2026-02-23,56916.82,Pending,1
30022,ORD030022,4159,14,2,2025-12-26,4220.04,Processing,1
30023,ORD030023,4537,67,2,2026-07-09,430494.56,Pending,1
30024,ORD030024,4622,92,3,2025-12-17,200634.54,Delivered,1
30025,ORD030025,2200,44,4,2025-11-29,97825.59,Shipped,1
30026,ORD030026,3861,70,3,2026-05-28,107779.7,Processing,1
30027,ORD030027,3506,75,3,2026-05-02,51094.0,Delivered,1
30028,ORD030028,2872,35,5,2026-05-04,53503.98,Processing,1
30029,ORD030029,2556,36,2,2026-03-23,544911.72,Shipped,1
30030,ORD030030,3737,42,5,2026-01-04,98967.98000000001,Shipped,1
30031,ORD030031,4302,77,1,2026-03-07,300463.0,Delivered,1
30032,ORD030032,3798,72,1,2025-11-26,141109.03,Delivered,1
30033,ORD030033,4708,97,5,2026-02-25,55015.659999999996,Processing,1
30034,ORD030034,3814,10,5,2026-07-07,94190.5,Shipped,1
30035,ORD030035,2435,1,4,2025-08-08,480467.94,Shipped,1
30036,ORD030036,1646,70,2,2025-12-07,219168.5,Processing,1
30037,ORD030037,577,2,5,2025-08-27,821286.88,Delivered,1
30038,ORD030038,1901,60,1,2025-10-08,120880.2,Pending,1
30039,ORD030039,3683,57,1,2026-03-26,112255.78,Pending,1
30040,ORD030040,3159,76,1,2026-06-10,209847.13999999998,Pending,1
30041,ORD030041,742,92,4,2026-01-21,157832.9,Processing,1
30042,ORD030042,1277,46,5,2025-11-27,58871.0,Pending,1
30043,ORD030043,2850,41,3,2025-08-17,4413.81,Shipped,1
30044,ORD030044,3916,18,2,2025-12-19,130188.12,Processing,1
30045,ORD030045,938,9,3,2026-06-09,84774.9,Processing,1
30046,ORD030046,1499,77,3,2025-09-04,164326.6,Delivered,1
30047,ORD030047,3534,52,5,2025-09-17,161290.32,Delivered,1
30048,ORD030048,2102,42,5,2025-07-26,153608.98,Delivered,1
30049,ORD030049,1529,3,3,2026-05-03,21148.6,Pending,1
30050,ORD030050,1181,50,4,2026-06-18,360728.18,Pending,1
30051,ORD030051,2420,63,3,2025-11-01,80404.28,Delivered,1
30052,ORD030052,1533,62,5,2025-07-18,177192.12,Pending,1
30053,ORD030053,1617,28,1,2026-05-09,29242.61,Processing,1
30054,ORD030054,4338,83,4,2026-05-23,77395.58,Delivered,1
30055,ORD030055,2344,34,4,2025-11-07,224551.66,Pending,1
30056,ORD030056,3081,30,5,2026-07-13,392849.45999999996,Processing,1
30057,ORD030057,3663,97,5,2026-06-19,174318.42,Pending,1
30058,ORD030058,3896,7,4,2025-09-17,184342.49,Delivered,1
30059,ORD030059,1696,72,5,2025-07-15,52382.200000000004,Pending,1
30060,ORD030060,4484,52,5,2026-02-26,474275.12,Processing,1
30061,ORD030061,4286,4,2,2026-01-23,165701.16,Shipped,1
30062,ORD030062,3962,92,3,2026-05-21,114539.56000000001,Pending,1
30063,ORD030063,4539,1,2,2026-03-01,122419.36,Pending,1
30064,ORD030064,2402,12,3,2025-08-18,341531.5,Processing,1
30065,ORD030065,4912,22,1,2026-05-24,254371.65,Delivered,1
30066,ORD030066,3508,24,5,2026-01-03,43997.8,Pending,1
30067,ORD030067,62,58,4,2026-04-12,122445.6,Shipped,1
30068,ORD030068,55,94,4,2026-01-31,316237.17,Delivered,1
30069,ORD030069,4000,61,1,2026-05-20,86281.53,Shipped,1
30070,ORD030070,781,53,5,2026-05-31,145907.2,Delivered,1
30071,ORD030071,3854,50,4,2026-05-17,736034.12,Shipped,1
30072,ORD030072,2575,47,4,2025-11-24,175260.84999999998,Pending,1
30073,ORD030073,3577,39,1,2026-07-12,87676.85,Shipped,1
30074,ORD030074,2623,3,1,2025-11-02,166567.19,Shipped,1
30075,ORD030075,1001,72,5,2026-06-02,213183.39,Shipped,1
30076,ORD030076,1781,80,3,2026-06-06,10802.029999999999,Shipped,1
30077,ORD030077,3744,21,1,2025-12-18,196451.87999999998,Pending,1
30078,ORD030078,875,82,5,2026-01-17,347247.62,Processing,1
30079,ORD030079,551,47,3,2025-12-15,42084.69,Pending,1
30080,ORD030080,2110,54,3,2025-08-25,15020.12,Delivered,1
30081,ORD030081,1620,86,5,2025-10-30,139556.11,Shipped,1
30082,ORD030082,4445,75,4,2026-06-14,283121.7,Processing,1
30083,ORD030083,4437,79,1,2025-08-12,537365.2,Pending,1
30084,ORD030084,1183,75,2,2026-01-11,336250.53,Delivered,1
30085,ORD030085,2539,64,2,2025-09-23,519076.3,Shipped,1
30086,ORD030086,1371,51,1,2025-10-20,38741.85,Shipped,1
30087,ORD030087,4056,71,2,2025-09-14,222254.66,Pending,1
30088,ORD030088,2201,90,1,2026-05-10,95187.59,Processing,1
30089,ORD030089,2852,64,1,2025-08-15,71513.24,Processing,1
30090,ORD030090,772,30,1,2025-07-23,370999.9,Pending,1
30091,ORD030091,4521,24,4,2026-01-16,265756.68,Processing,1
30092,ORD030092,225,29,1,2025-10-30,186715.30000000002,Processing,1
30093,ORD030093,1182,43,4,2025-10-29,87412.81999999999,Pending,1
30094,ORD030094,460,100,5,2025-08-26,131480.64,Processing,1
30095,ORD030095,165,54,5,2025-10-25,54888.93,Processing,1
30096,ORD030096,711,39,3,2026-02-10,24397.16,Shipped,1
30097,ORD030097,4556,29,3,2026-06-04,385712.95,Delivered,1
30098,ORD030098,4467,31,5,2025-10-14,387942.82999999996,Delivered,1
30099,ORD030099,1675,82,3,2026-05-20,113125.05,Processing,1
30100,ORD030100,76,39,2,2025-09-24,417740.73,Pending,1
30101,ORD030101,2433,66,2,2026-06-11,692347.73,Processing,1
30102,ORD030102,2394,74,5,2026-04-21,491705.88,Processing,1
30103,ORD030103,1080,39,3,2026-04-16,160490.74,Shipped,1
30104,ORD030104,120,42,2,2025-09-18,3737.32,Processing,1
30105,ORD030105,4441,54,2,2025-07-15,42189.8,Shipped,1
30106,ORD030106,905,90,1,2026-05-29,299589.8,Pending,1
30107,ORD030107,4738,96,1,2026-02-17,9085.619999999999,Shipped,1
30108,ORD030108,1251,22,3,2025-09-30,431224.08,Shipped,1
30109,ORD030109,2992,46,3,2026-05-10,489929.16,Shipped,1
30110,ORD030110,4336,21,1,2026-01-04,322988.65,Delivered,1
30111,ORD030111,4245,41,1,2025-08-02,122402.46,Pending,1
30112,ORD030112,1979,2,2,2026-03-18,598777.01,Shipped,1
30113,ORD030113,2477,60,2,2026-01-18,553487.22,Processing,1
30114,ORD030114,3817,82,2,2026-02-19,469088.79000000004,Pending,1
30115,ORD030115,1658,50,1,2026-04-04,7752.24,Pending,1
30116,ORD030116,4575,78,4,2026-06-08,37105.19,Pending,1
30117,ORD030117,2486,32,4,2025-09-26,589.44,Delivered,1
30118,ORD030118,530,61,4,2026-05-28,129901.97,Pending,1
30119,ORD030119,1653,20,4,2026-05-18,381187.16000000003,Processing,1
30120,ORD030120,4730,16,2,2025-10-30,234246.25,Processing,1
30121,ORD030121,3651,11,3,2025-08-29,5022.27,Shipped,1
30122,ORD030122,3567,21,3,2025-08-08,104464.95,Shipped,1
30123,ORD030123,3971,98,1,2026-04-11,107533.4,Shipped,1
30124,ORD030124,1201,64,5,2025-08-10,234154.08000000002,Delivered,1
30125,ORD030125,1449,91,3,2026-07-11,218164.13999999998,Shipped,1
30126,ORD030126,1302,55,1,2025-10-09,155373.73,Processing,1
30127,ORD030127,4725,90,3,2026-07-05,152155.1,Delivered,1
30128,ORD030128,4096,88,4,2025-09-17,56885.97,Pending,1
30129,ORD030129,360,82,3,2025-11-07,147706.44,Pending,1
30130,ORD030130,1136,10,2,2025-10-14,131705.36000000002,Processing,1
30131,ORD030131,133,36,3,2025-07-23,143879.68,Shipped,1
30132,ORD030132,3430,32,4,2026-06-30,240458.56,Processing,1
30133,ORD030133,3793,71,5,2025-07-18,178584.5,Delivered,1
30134,ORD030134,2080,92,2,2025-07-31,15769.98,Processing,1
30135,ORD030135,3585,57,1,2025-07-14,54726.46,Delivered,1
30136,ORD030136,2820,8,2,2026-04-26,407083.36,Processing,1
30137,ORD030137,3989,83,2,2025-09-26,313774.95,Delivered,1
30138,ORD030138,623,60,4,2025-08-13,46691.2,Pending,1
30139,ORD030139,558,67,4,2026-01-06,221233.04,Shipped,1
30140,ORD030140,2873,77,1,2026-01-22,99535.42,Shipped,1
30141,ORD030141,2482,39,5,2025-11-13,289705.1,Shipped,1
30142,ORD030142,4806,64,4,2026-03-08,529513.21,Processing,1
30143,ORD030143,4775,94,4,2026-03-17,47005.69,Pending,1
30144,ORD030144,4092,93,3,2026-04-14,439691.97,Delivered,1
30145,ORD030145,1499,43,2,2025-09-27,44057.08,Pending,1
30146,ORD030146,2715,83,4,2025-10-13,16077.77,Shipped,1
30147,ORD030147,315,68,5,2025-12-25,394654.89,Processing,1
30148,ORD030148,3236,14,2,2026-06-09,53132.350000000006,Pending,1
30149,ORD030149,1268,54,2,2025-12-20,196793.51,Pending,1
30150,ORD030150,423,5,2,2025-08-24,219778.25,Pending,1
30151,ORD030151,3893,66,3,2026-06-27,258736.04,Pending,1
30152,ORD030152,4518,54,1,2026-03-24,128005.09999999999,Delivered,1
30153,ORD030153,797,48,3,2025-09-22,116135.32999999999,Delivered,1
30154,ORD030154,4108,15,4,2025-11-05,560128.12,Pending,1
30155,ORD030155,3804,31,5,2025-12-20,517388.54000000004,Processing,1
30156,ORD030156,4559,91,1,2025-08-22,119636.85,Delivered,1
30157,ORD030157,4253,36,5,2025-12-21,208675.0,Shipped,1
30158,ORD030158,1420,65,5,2025-12-31,167264.30000000002,Delivered,1
30159,ORD030159,1506,23,4,2025-09-27,34583.11,Pending,1
30160,ORD030160,3847,40,2,2026-06-18,37175.770000000004,Shipped,1
30161,ORD030161,2770,33,1,2025-12-14,219277.99,Shipped,1
30162,ORD030162,2662,91,4,2026-03-25,487737.35,Processing,1
30163,ORD030163,2375,82,1,2025-10-19,213832.35,Processing,1
30164,ORD030164,2280,27,5,2025-11-30,159304.98,Pending,1
30165,ORD030165,2733,1,4,2026-06-14,18436.73,Delivered,1
30166,ORD030166,4188,20,3,2025-10-30,75590.05,Shipped,1
30167,ORD030167,1527,14,5,2025-10-30,399660.76999999996,Pending,1
30168,ORD030168,457,48,2,2025-12-16,122035.37000000001,Processing,1
30169,ORD030169,344,60,3,2025-12-21,400780.05,Pending,1
30170,ORD030170,1699,59,2,2025-10-20,607532.76,Processing,1
30171,ORD030171,966,17,4,2025-08-19,81175.11,Shipped,1
30172,ORD030172,975,34,2,2026-02-06,202371.63,Pending,1
30173,ORD030173,2088,39,4,2026-02-08,374035.11000000004,Processing,1
30174,ORD030174,556,78,4,2025-11-15,128224.64,Pending,1
30175,ORD030175,331,46,4,2025-08-29,27532.8,Shipped,1
30176,ORD030176,1627,81,5,2025-11-18,36204.05,Processing,1
30177,ORD030177,3184,32,3,2026-06-07,275810.39,Delivered,1
30178,ORD030178,4958,26,5,2025-12-16,29362.48,Shipped,1
30179,ORD030179,3069,47,4,2026-03-20,18599.61,Shipped,1
30180,ORD030180,4617,9,2,2026-03-19,14019.6,Processing,1
30181,ORD030181,1877,4,5,2026-03-30,112758.19,Pending,1
30182,ORD030182,2336,12,3,2026-03-05,13510.28,Pending,1
30183,ORD030183,4633,37,1,2026-05-26,52929.86,Shipped,1
