Shipment_ID,Shipment_Number,Order_ID,Warehouse_ID,Shipment_Date,Expected_Delivery_Date,Actual_Delivery_Date,Shipment_Status,Tracking_Number
17917,SHP017917,17917,1,2026-04-17,2026-04-19,,Pending,TRK00017917
17918,SHP017918,17918,2,2025-08-23,2025-08-28,,Pending,TRK00017918
17919,SHP017919,17919,3,2026-05-16,2026-05-17,,Pending,TRK00017919
17920,SHP017920,17920,2,2025-12-02,2025-12-03,2025-12-04,Delivered,TRK00017920
17921,SHP017921,17921,5,2026-02-28,2026-02-28,2026-03-02,Delivered,TRK00017921
17922,SHP017922,17922,3,2025-10-06,2025-10-07,,Pending,TRK00017922
17923,SHP017923,17923,2,2025-11-26,2025-11-26,,Pending,TRK00017923
17924,SHP017924,17924,1,2025-10-13,2025-10-20,2025-10-22,Delivered,TRK00017924
17925,SHP017925,17925,3,2025-12-12,2025-12-13,,Pending,TRK00017925
17926,SHP017926,17926,5,2026-03-12,2026-03-14,2026-03-13,Delivered,TRK00017926
17927,SHP017927,17927,1,2026-05-10,2026-05-10,,In Transit,TRK00017927
17928,SHP017928,17928,2,2026-03-22,2026-03-29,2026-03-29,Delivered,TRK00017928
17929,SHP017929,17929,5,2025-11-18,2025-11-18,,In Transit,TRK00017929
17930,SHP017930,17930,4,2025-08-04,2025-08-05,,In Transit,TRK00017930
17931,SHP017931,17931,2,2026-01-17,2026-01-22,,Pending,TRK00017931
17932,SHP017932,17932,1,2026-01-01,2026-01-02,2026-01-05,Delivered,TRK00017932
17933,SHP017933,17933,4,2026-01-03,2026-01-03,,Pending,TRK00017933
17934,SHP017934,17934,2,2026-05-28,2026-05-30,,Pending,TRK00017934
17935,SHP017935,17935,4,2026-05-29,2026-06-05,2026-06-08,Delivered,TRK00017935
17936,SHP017936,17936,2,2025-10-15,2025-10-16,,Pending,TRK00017936
17937,SHP017937,17937,5,2026-06-08,2026-06-10,2026-06-09,Delivered,TRK00017937
17938,SHP017938,17938,3,2026-02-09,2026-02-10,2026-02-10,Delivered,TRK00017938
17939,SHP017939,17939,2,2026-05-24,2026-05-25,,In Transit,TRK00017939
17940,SHP017940,17940,2,2026-05-18,2026-05-20,,In Transit,TRK00017940
17941,SHP017941,17941,3,2025-10-21,2025-10-23,2025-10-22,Delivered,TRK00017941
17942,SHP017942,17942,4,2026-05-30,2026-05-30,,Pending,TRK00017942
17943,SHP017943,17943,3,2025-12-25,2025-12-30,2025-12-30,Delivered,TRK00017943
17944,SHP017944,17944,5,2026-05-01,2026-05-01,2026-05-04,Delivered,TRK00017944
17945,SHP017945,17945,2,2026-04-27,2026-04-28,,In Transit,TRK00017945
17946,SHP017946,17946,2,2026-04-25,2026-04-27,,In Transit,TRK00017946
17947,SHP017947,17947,3,2026-07-05,2026-07-12,,In Transit,TRK00017947
17948,SHP017948,17948,2,2025-11-04,2025-11-04,,In Transit,TRK00017948
17949,SHP017949,17949,4,2026-03-16,2026-03-16,2026-03-20,Delivered,TRK00017949
17950,SHP017950,17950,4,2026-03-09,2026-03-10,2026-03-11,Delivered,TRK00017950
17951,SHP017951,17951,2,2026-04-28,2026-04-30,2026-05-03,Delivered,TRK00017951
17952,SHP017952,17952,4,2026-01-12,2026-01-14,2026-01-17,Delivered,TRK00017952
17953,SHP017953,17953,1,2026-07-12,2026-07-17,2026-07-20,Delivered,TRK00017953
17954,SHP017954,17954,2,2025-12-18,2025-12-25,2025-12-24,Delivered,TRK00017954
17955,SHP017955,17955,4,2026-04-28,2026-04-30,2026-05-01,Delivered,TRK00017955
17956,SHP017956,17956,2,2025-11-15,2025-11-17,2025-11-20,Delivered,TRK00017956
17957,SHP017957,17957,4,2025-10-05,2025-10-05,,In Transit,TRK00017957
17958,SHP017958,17958,4,2026-05-29,2026-05-30,,Pending,TRK00017958
17959,SHP017959,17959,2,2026-02-20,2026-02-25,,In Transit,TRK00017959
17960,SHP017960,17960,4,2026-02-05,2026-02-05,,In Transit,TRK00017960
17961,SHP017961,17961,2,2026-01-25,2026-01-26,,Pending,TRK00017961
17962,SHP017962,17962,2,2026-03-28,2026-03-30,,In Transit,TRK00017962
17963,SHP017963,17963,5,2025-10-17,2025-10-18,,In Transit,TRK00017963
17964,SHP017964,17964,3,2025-09-17,2025-09-18,,In Transit,TRK00017964
17965,SHP017965,17965,4,2026-04-27,2026-05-04,,Pending,TRK00017965
17966,SHP017966,17966,3,2025-11-07,2025-11-07,,In Transit,TRK00017966
17967,SHP017967,17967,4,2026-01-02,2026-01-03,2026-01-05,Delivered,TRK00017967
17968,SHP017968,17968,3,2025-08-23,2025-08-28,2025-08-28,Delivered,TRK00017968
17969,SHP017969,17969,1,2025-09-23,2025-09-24,,In Transit,TRK00017969
17970,SHP017970,17970,1,2026-04-05,2026-04-07,,Pending,TRK00017970
17971,SHP017971,17971,1,2025-12-27,2025-12-27,,In Transit,TRK00017971
17972,SHP017972,17972,2,2026-07-06,2026-07-06,2026-07-09,Delivered,TRK00017972
17973,SHP017973,17973,2,2026-04-26,2026-05-03,,Pending,TRK00017973
17974,SHP017974,17974,4,2025-10-22,2025-10-29,,In Transit,TRK00017974
17975,SHP017975,17975,5,2026-02-18,2026-02-18,,Pending,TRK00017975
17976,SHP017976,17976,5,2026-06-15,2026-06-17,,In Transit,TRK00017976
17977,SHP017977,17977,1,2026-01-28,2026-01-29,,In Transit,TRK00017977
17978,SHP017978,17978,5,2025-10-16,2025-10-21,,In Transit,TRK00017978
17979,SHP017979,17979,4,2026-01-06,2026-01-07,2026-01-07,Delivered,TRK00017979
17980,SHP017980,17980,3,2025-12-31,2026-01-05,,In Transit,TRK00017980
17981,SHP017981,17981,2,2025-08-19,2025-08-19,,Pending,TRK00017981
17982,SHP017982,17982,2,2025-07-30,2025-08-01,2025-07-31,Delivered,TRK00017982
17983,SHP017983,17983,2,2026-04-12,2026-04-19,,Pending,TRK00017983
17984,SHP017984,17984,4,2025-07-27,2025-07-29,,In Transit,TRK00017984
17985,SHP017985,17985,4,2025-11-02,2025-11-02,,Pending,TRK00017985
17986,SHP017986,17986,1,2026-02-27,2026-02-27,,Pending,TRK00017986
17987,SHP017987,17987,3,2026-03-31,2026-04-01,2026-04-02,Delivered,TRK00017987
17988,SHP017988,17988,4,2026-01-05,2026-01-12,2026-01-16,Delivered,TRK00017988
17989,SHP017989,17989,4,2026-06-24,2026-06-25,,Pending,TRK00017989
17990,SHP017990,17990,5,2025-09-01,2025-09-08,,In Transit,TRK00017990
17991,SHP017991,17991,5,2025-07-22,2025-07-27,,In Transit,TRK00017991
17992,SHP017992,17992,5,2026-03-26,2026-03-28,2026-04-01,Delivered,TRK00017992
17993,SHP017993,17993,2,2025-11-03,2025-11-03,,In Transit,TRK00017993
17994,SHP017994,17994,5,2026-03-17,2026-03-19,,Pending,TRK00017994
17995,SHP017995,17995,1,2025-07-16,2025-07-18,,Pending,TRK00017995
17996,SHP017996,17996,5,2025-10-05,2025-10-05,,In Transit,TRK00017996
17997,SHP017997,17997,5,2026-03-16,2026-03-16,,Pending,TRK00017997
17998,SHP017998,17998,1,2026-02-18,2026-02-18,,Pending,TRK00017998
17999,SHP017999,17999,4,2025-11-09,2025-11-16,,Pending,TRK00017999
18000,SHP018000,18000,2,2026-03-31,2026-04-07,,In Transit,TRK00018000
18001,SHP018001,18001,3,2025-11-23,2025-11-24,2025-11-23,Delivered,TRK00018001
18002,SHP018002,18002,4,2026-01-31,2026-02-02,,Pending,TRK00018002
18003,SHP018003,18003,4,2026-03-03,2026-03-03,2026-03-07,Delivered,TRK00018003
18004,SHP018004,18004,3,2026-03-27,2026-04-03,,Pending,TRK00018004
18005,SHP018005,18005,1,2026-02-19,2026-02-19,2026-02-18,Delivered,TRK00018005
18006,SHP018006,18006,2,2026-02-28,2026-03-07,,In Transit,TRK00018006
18007,SHP018007,18007,2,2025-07-31,2025-08-02,2025-08-02,Delivered,TRK00018007
18008,SHP018008,18008,3,2025-11-29,2025-11-30,2025-12-02,Delivered,TRK00018008
18009,SHP018009,18009,3,2026-03-04,2026-03-09,,In Transit,TRK00018009
18010,SHP018010,18010,3,2025-08-07,2025-08-07,2025-08-10,Delivered,TRK00018010
18011,SHP018011,18011,3,2025-10-22,2025-10-29,2025-10-29,Delivered,TRK00018011
18012,SHP018012,18012,3,2025-10-10,2025-10-10,2025-10-11,Delivered,TRK00018012
18013,SHP018013,18013,2,2025-10-19,2025-10-20,,In Transit,TRK00018013
18014,SHP018014,18014,5,2025-12-14,2025-12-21,2025-12-24,Delivered,TRK00018014
18015,SHP018015,18015,5,2025-10-31,2025-11-01,,In Transit,TRK00018015
18016,SHP018016,18016,1,2026-02-25,2026-02-26,,Pending,TRK00018016
18017,SHP018017,18017,5,2026-05-15,2026-05-16,2026-05-19,Delivered,TRK00018017
18018,SHP018018,18018,5,2025-12-11,2025-12-18,2025-12-17,Delivered,TRK00018018
18019,SHP018019,18019,4,2025-10-01,2025-10-06,2025-10-05,Delivered,TRK00018019
18020,SHP018020,18020,5,2025-08-12,2025-08-19,,In Transit,TRK00018020
18021,SHP018021,18021,2,2026-03-22,2026-03-24,,Pending,TRK00018021
18022,SHP018022,18022,4,2026-05-05,2026-05-05,,Pending,TRK00018022
18023,SHP018023,18023,4,2026-01-16,2026-01-21,,Pending,TRK00018023
18024,SHP018024,18024,3,2026-02-01,2026-02-06,,Pending,TRK00018024
18025,SHP018025,18025,5,2026-04-07,2026-04-09,,In Transit,TRK00018025
18026,SHP018026,18026,5,2025-08-30,2025-09-01,,Pending,TRK00018026
18027,SHP018027,18027,4,2026-07-01,2026-07-02,,Pending,TRK00018027
18028,SHP018028,18028,1,2025-11-05,2025-11-07,2025-11-07,Delivered,TRK00018028
18029,SHP018029,18029,4,2026-02-18,2026-02-25,2026-02-24,Delivered,TRK00018029
18030,SHP018030,18030,3,2026-03-27,2026-03-28,,In Transit,TRK00018030
18031,SHP018031,18031,3,2025-11-19,2025-11-21,,Pending,TRK00018031
18032,SHP018032,18032,1,2025-12-14,2025-12-16,2025-12-17,Delivered,TRK00018032
18033,SHP018033,18033,3,2025-08-09,2025-08-09,,Pending,TRK00018033
18034,SHP018034,18034,3,2025-12-15,2025-12-17,,In Transit,TRK00018034
18035,SHP018035,18035,4,2026-01-17,2026-01-22,,Pending,TRK00018035
18036,SHP018036,18036,1,2025-09-24,2025-09-25,,In Transit,TRK00018036
18037,SHP018037,18037,5,2026-01-31,2026-02-05,,In Transit,TRK00018037
18038,SHP018038,18038,4,2025-11-08,2025-11-10,,Pending,TRK00018038
18039,SHP018039,18039,3,2026-06-06,2026-06-07,2026-06-07,Delivered,TRK00018039
18040,SHP018040,18040,4,2026-05-24,2026-05-24,2026-05-25,Delivered,TRK00018040
18041,SHP018041,18041,3,2026-04-28,2026-05-05,,Pending,TRK00018041
18042,SHP018042,18042,4,2026-03-01,2026-03-02,,Pending,TRK00018042
18043,SHP018043,18043,3,2026-03-16,2026-03-21,,In Transit,TRK00018043
18044,SHP018044,18044,5,2025-10-15,2025-10-22,,In Transit,TRK00018044
18045,SHP018045,18045,4,2026-04-13,2026-04-14,2026-04-16,Delivered,TRK00018045
18046,SHP018046,18046,3,2025-08-15,2025-08-22,2025-08-25,Delivered,TRK00018046
18047,SHP018047,18047,3,2026-02-06,2026-02-06,2026-02-08,Delivered,TRK00018047
18048,SHP018048,18048,1,2026-02-22,2026-02-22,,Pending,TRK00018048
18049,SHP018049,18049,4,2026-04-09,2026-04-10,,Pending,TRK00018049
18050,SHP018050,18050,1,2025-08-29,2025-09-05,,Pending,TRK00018050
18051,SHP018051,18051,2,2025-10-12,2025-10-12,2025-10-15,Delivered,TRK00018051
18052,SHP018052,18052,3,2026-02-25,2026-03-04,,In Transit,TRK00018052
18053,SHP018053,18053,4,2025-11-28,2025-11-29,2025-11-29,Delivered,TRK00018053
18054,SHP018054,18054,1,2026-05-28,2026-06-02,,Pending,TRK00018054
18055,SHP018055,18055,1,2025-12-05,2025-12-12,,Pending,TRK00018055
18056,SHP018056,18056,2,2026-02-11,2026-02-11,2026-02-10,Delivered,TRK00018056
18057,SHP018057,18057,1,2026-07-03,2026-07-08,,In Transit,TRK00018057
18058,SHP018058,18058,1,2025-09-03,2025-09-03,2025-09-04,Delivered,TRK00018058
18059,SHP018059,18059,2,2025-10-01,2025-10-06,,In Transit,TRK00018059
18060,SHP018060,18060,3,2026-06-14,2026-06-15,,In Transit,TRK00018060
18061,SHP018061,18061,4,2026-01-09,2026-01-10,2026-01-14,Delivered,TRK00018061
18062,SHP018062,18062,2,2025-08-31,2025-09-05,,In Transit,TRK00018062
18063,SHP018063,18063,2,2026-02-12,2026-02-17,,In Transit,TRK00018063
18064,SHP018064,18064,1,2025-08-28,2025-08-30,2025-08-29,Delivered,TRK00018064
18065,SHP018065,18065,1,2025-12-08,2025-12-09,,Pending,TRK00018065
18066,SHP018066,18066,4,2025-09-19,2025-09-20,,Pending,TRK00018066
18067,SHP018067,18067,3,2026-05-03,2026-05-10,,Pending,TRK00018067
18068,SHP018068,18068,2,2025-09-11,2025-09-12,,In Transit,TRK00018068
18069,SHP018069,18069,4,2025-08-27,2025-08-29,,Pending,TRK00018069
18070,SHP018070,18070,5,2025-11-03,2025-11-04,,In Transit,TRK00018070
18071,SHP018071,18071,2,2026-05-19,2026-05-19,,Pending,TRK00018071
18072,SHP018072,18072,1,2025-10-22,2025-10-24,,Pending,TRK00018072
18073,SHP018073,18073,2,2026-05-16,2026-05-23,,Pending,TRK00018073
18074,SHP018074,18074,1,2025-11-20,2025-11-20,2025-11-20,Delivered,TRK00018074
18075,SHP018075,18075,4,2025-12-23,2025-12-24,,Pending,TRK00018075
18076,SHP018076,18076,5,2025-11-18,2025-11-23,,Pending,TRK00018076
18077,SHP018077,18077,1,2026-07-06,2026-07-13,,In Transit,TRK00018077
18078,SHP018078,18078,1,2025-09-23,2025-09-24,,In Transit,TRK00018078
18079,SHP018079,18079,2,2026-06-25,2026-06-25,2026-06-28,Delivered,TRK00018079
18080,SHP018080,18080,3,2025-10-20,2025-10-25,2025-10-26,Delivered,TRK00018080
18081,SHP018081,18081,5,2026-06-29,2026-06-30,2026-07-01,Delivered,TRK00018081
18082,SHP018082,18082,1,2026-04-10,2026-04-15,2026-04-19,Delivered,TRK00018082
18083,SHP018083,18083,1,2026-05-27,2026-06-03,2026-06-07,Delivered,TRK00018083
18084,SHP018084,18084,2,2025-12-12,2025-12-14,,In Transit,TRK00018084
18085,SHP018085,18085,2,2026-01-20,2026-01-27,,Pending,TRK00018085
18086,SHP018086,18086,4,2026-05-18,2026-05-25,,In Transit,TRK00018086
18087,SHP018087,18087,4,2025-12-07,2025-12-09,2025-12-12,Delivered,TRK00018087
18088,SHP018088,18088,3,2025-09-13,2025-09-14,2025-09-16,Delivered,TRK00018088
18089,SHP018089,18089,3,2025-08-25,2025-08-30,2025-08-29,Delivered,TRK00018089
18090,SHP018090,18090,1,2026-05-20,2026-05-20,2026-05-20,Delivered,TRK00018090
18091,SHP018091,18091,4,2026-05-29,2026-05-29,,In Transit,TRK00018091
18092,SHP018092,18092,5,2025-12-14,2025-12-16,,Pending,TRK00018092
18093,SHP018093,18093,5,2026-01-18,2026-01-23,,In Transit,TRK00018093
18094,SHP018094,18094,3,2026-04-17,2026-04-18,,Pending,TRK00018094
18095,SHP018095,18095,2,2025-11-14,2025-11-14,,Pending,TRK00018095
18096,SHP018096,18096,5,2026-04-30,2026-04-30,,Pending,TRK00018096
18097,SHP018097,18097,1,2025-12-06,2025-12-08,,In Transit,TRK00018097
18098,SHP018098,18098,5,2026-04-09,2026-04-14,2026-04-17,Delivered,TRK00018098
18099,SHP018099,18099,2,2025-10-16,2025-10-16,2025-10-17,Delivered,TRK00018099
18100,SHP018100,18100,3,2025-10-31,2025-11-05,,In Transit,TRK00018100
18101,SHP018101,18101,1,2026-01-16,2026-01-18,,Pending,TRK00018101
18102,SHP018102,18102,4,2025-09-25,2025-09-26,,In Transit,TRK00018102
18103,SHP018103,18103,1,2025-12-08,2025-12-08,,Pending,TRK00018103
18104,SHP018104,18104,1,2026-05-27,2026-05-27,2026-05-31,Delivered,TRK00018104
18105,SHP018105,18105,4,2026-02-17,2026-02-22,2026-02-21,Delivered,TRK00018105
18106,SHP018106,18106,4,2026-07-06,2026-07-07,,In Transit,TRK00018106
18107,SHP018107,18107,5,2026-01-30,2026-01-30,2026-02-03,Delivered,TRK00018107
18108,SHP018108,18108,2,2026-01-26,2026-01-26,,In Transit,TRK00018108
18109,SHP018109,18109,1,2025-07-22,2025-07-29,2025-07-29,Delivered,TRK00018109
18110,SHP018110,18110,3,2025-11-01,2025-11-01,2025-11-03,Delivered,TRK00018110
18111,SHP018111,18111,4,2025-11-14,2025-11-14,2025-11-17,Delivered,TRK00018111
18112,SHP018112,18112,4,2026-04-04,2026-04-04,2026-04-03,Delivered,TRK00018112
18113,SHP018113,18113,3,2026-04-09,2026-04-10,2026-04-11,Delivered,TRK00018113
18114,SHP018114,18114,1,2026-01-13,2026-01-18,2026-01-21,Delivered,TRK00018114
18115,SHP018115,18115,2,2026-02-02,2026-02-04,2026-02-07,Delivered,TRK00018115
18116,SHP018116,18116,2,2025-08-12,2025-08-19,,Pending,TRK00018116
18117,SHP018117,18117,5,2025-10-01,2025-10-06,,Pending,TRK00018117
18118,SHP018118,18118,4,2025-10-27,2025-10-28,2025-11-01,Delivered,TRK00018118
18119,SHP018119,18119,4,2025-12-14,2025-12-16,,Pending,TRK00018119
18120,SHP018120,18120,1,2025-11-07,2025-11-08,,In Transit,TRK00018120
18121,SHP018121,18121,3,2026-03-13,2026-03-15,2026-03-16,Delivered,TRK00018121
18122,SHP018122,18122,2,2026-02-24,2026-03-01,,In Transit,TRK00018122
18123,SHP018123,18123,3,2025-12-11,2025-12-13,,In Transit,TRK00018123
18124,SHP018124,18124,5,2025-10-24,2025-10-24,2025-10-25,Delivered,TRK00018124
18125,SHP018125,18125,3,2025-09-20,2025-09-20,,In Transit,TRK00018125
18126,SHP018126,18126,4,2026-04-28,2026-04-30,,Pending,TRK00018126
18127,SHP018127,18127,3,2026-01-06,2026-01-06,,Pending,TRK00018127
18128,SHP018128,18128,1,2026-01-26,2026-01-28,,In Transit,TRK00018128
18129,SHP018129,18129,3,2025-08-20,2025-08-25,,Pending,TRK00018129
18130,SHP018130,18130,4,2026-06-28,2026-06-29,,Pending,TRK00018130
18131,SHP018131,18131,4,2025-08-16,2025-08-17,2025-08-17,Delivered,TRK00018131
18132,SHP018132,18132,4,2026-02-08,2026-02-10,2026-02-10,Delivered,TRK00018132
18133,SHP018133,18133,4,2025-10-07,2025-10-12,,In Transit,TRK00018133
18134,SHP018134,18134,5,2026-06-06,2026-06-08,,Pending,TRK00018134
18135,SHP018135,18135,2,2025-08-16,2025-08-18,,Pending,TRK00018135
18136,SHP018136,18136,3,2025-11-23,2025-11-28,2025-11-29,Delivered,TRK00018136
18137,SHP018137,18137,4,2026-03-13,2026-03-13,,In Transit,TRK00018137
18138,SHP018138,18138,2,2025-11-28,2025-11-29,,Pending,TRK00018138
18139,SHP018139,18139,4,2026-01-18,2026-01-23,,In Transit,TRK00018139
18140,SHP018140,18140,1,2025-08-08,2025-08-13,2025-08-12,Delivered,TRK00018140
18141,SHP018141,18141,4,2025-11-15,2025-11-17,,Pending,TRK00018141
18142,SHP018142,18142,2,2026-06-02,2026-06-07,2026-06-09,Delivered,TRK00018142
18143,SHP018143,18143,4,2026-07-11,2026-07-16,,Pending,TRK00018143
18144,SHP018144,18144,4,2026-07-06,2026-07-13,2026-07-13,Delivered,TRK00018144
18145,SHP018145,18145,4,2026-03-14,2026-03-19,,In Transit,TRK00018145
18146,SHP018146,18146,1,2026-02-21,2026-02-28,2026-03-02,Delivered,TRK00018146
18147,SHP018147,18147,1,2026-01-17,2026-01-22,,In Transit,TRK00018147
18148,SHP018148,18148,1,2025-12-20,2025-12-21,,In Transit,TRK00018148
18149,SHP018149,18149,4,2026-04-20,2026-04-20,,In Transit,TRK00018149
18150,SHP018150,18150,3,2025-08-24,2025-08-25,2025-08-25,Delivered,TRK00018150
18151,SHP018151,18151,1,2025-11-03,2025-11-04,,In Transit,TRK00018151
18152,SHP018152,18152,5,2025-08-25,2025-08-30,,Pending,TRK00018152
18153,SHP018153,18153,4,2026-06-11,2026-06-11,2026-06-11,Delivered,TRK00018153
18154,SHP018154,18154,4,2026-05-30,2026-05-31,,In Transit,TRK00018154
18155,SHP018155,18155,1,2026-04-24,2026-04-26,,In Transit,TRK00018155
18156,SHP018156,18156,1,2025-09-08,2025-09-13,,Pending,TRK00018156
18157,SHP018157,18157,2,2026-01-13,2026-01-13,2026-01-13,Delivered,TRK00018157
18158,SHP018158,18158,1,2026-05-25,2026-05-27,2026-05-29,Delivered,TRK00018158
18159,SHP018159,18159,1,2026-01-28,2026-02-02,,In Transit,TRK00018159
18160,SHP018160,18160,4,2025-09-16,2025-09-16,,Pending,TRK00018160
18161,SHP018161,18161,2,2025-08-01,2025-08-03,,In Transit,TRK00018161
18162,SHP018162,18162,5,2025-09-17,2025-09-24,2025-09-26,Delivered,TRK00018162
18163,SHP018163,18163,5,2025-08-13,2025-08-14,2025-08-14,Delivered,TRK00018163
18164,SHP018164,18164,2,2026-03-13,2026-03-18,,Pending,TRK00018164
18165,SHP018165,18165,5,2025-08-17,2025-08-22,,Pending,TRK00018165
18166,SHP018166,18166,4,2025-10-19,2025-10-24,,Pending,TRK00018166
18167,SHP018167,18167,1,2025-10-26,2025-10-31,,In Transit,TRK00018167
18168,SHP018168,18168,1,2026-03-28,2026-04-02,2026-04-06,Delivered,TRK00018168
18169,SHP018169,18169,2,2025-08-01,2025-08-06,,Pending,TRK00018169
18170,SHP018170,18170,4,2026-04-26,2026-04-28,2026-05-01,Delivered,TRK00018170
18171,SHP018171,18171,2,2025-12-11,2025-12-16,,In Transit,TRK00018171
18172,SHP018172,18172,5,2026-06-25,2026-06-26,,Pending,TRK00018172
18173,SHP018173,18173,3,2026-06-30,2026-07-02,,Pending,TRK00018173
18174,SHP018174,18174,4,2025-07-28,2025-07-29,,Pending,TRK00018174
18175,SHP018175,18175,5,2026-05-05,2026-05-12,,In Transit,TRK00018175
18176,SHP018176,18176,3,2025-10-26,2025-10-27,2025-10-26,Delivered,TRK00018176
18177,SHP018177,18177,5,2026-01-03,2026-01-10,2026-01-10,Delivered,TRK00018177
18178,SHP018178,18178,5,2026-06-13,2026-06-18,2026-06-19,Delivered,TRK00018178
18179,SHP018179,18179,5,2026-01-02,2026-01-07,,Pending,TRK00018179
18180,SHP018180,18180,1,2025-07-30,2025-08-06,,Pending,TRK00018180
18181,SHP018181,18181,2,2026-01-15,2026-01-22,,Pending,TRK00018181
18182,SHP018182,18182,4,2025-10-15,2025-10-15,,In Transit,TRK00018182
18183,SHP018183,18183,2,2026-01-02,2026-01-09,,In Transit,TRK00018183
18184,SHP018184,18184,1,2025-09-01,2025-09-03,2025-09-03,Delivered,TRK00018184
18185,SHP018185,18185,3,2026-05-21,2026-05-22,,In Transit,TRK00018185
18186,SHP018186,18186,3,2026-04-25,2026-04-26,,Pending,TRK00018186
18187,SHP018187,18187,3,2025-10-23,2025-10-24,,Pending,TRK00018187
18188,SHP018188,18188,1,2026-02-27,2026-02-28,,Pending,TRK00018188
18189,SHP018189,18189,2,2026-03-26,2026-03-26,,In Transit,TRK00018189
18190,SHP018190,18190,4,2025-12-10,2025-12-15,,In Transit,TRK00018190
18191,SHP018191,18191,4,2025-07-23,2025-07-28,2025-07-30,Delivered,TRK00018191
18192,SHP018192,18192,3,2025-07-29,2025-07-30,,In Transit,TRK00018192
18193,SHP018193,18193,1,2026-01-29,2026-01-29,,In Transit,TRK00018193
18194,SHP018194,18194,2,2025-09-19,2025-09-26,,Pending,TRK00018194
18195,SHP018195,18195,1,2025-12-29,2026-01-05,2026-01-07,Delivered,TRK00018195
18196,SHP018196,18196,4,2025-11-13,2025-11-20,,Pending,TRK00018196
18197,SHP018197,18197,5,2025-11-02,2025-11-07,2025-11-08,Delivered,TRK00018197
18198,SHP018198,18198,2,2026-02-23,2026-02-24,,In Transit,TRK00018198
18199,SHP018199,18199,4,2026-02-25,2026-03-02,,In Transit,TRK00018199
18200,SHP018200,18200,2,2026-01-29,2026-02-05,,Pending,TRK00018200
18201,SHP018201,18201,5,2026-03-14,2026-03-16,2026-03-20,Delivered,TRK00018201
18202,SHP018202,18202,2,2025-09-20,2025-09-22,,In Transit,TRK00018202
18203,SHP018203,18203,5,2025-08-03,2025-08-08,,Pending,TRK00018203
18204,SHP018204,18204,5,2025-08-27,2025-08-28,2025-08-28,Delivered,TRK00018204
18205,SHP018205,18205,2,2026-05-15,2026-05-15,,In Transit,TRK00018205
18206,SHP018206,18206,4,2026-05-02,2026-05-07,,In Transit,TRK00018206
