Discount_ID,Order_ID,Discount_Type,Discount_Value,Discount_Reason,Created_Date
6341,1170,Seasonal Offer,62229.71,Seasonal Offer Applied,2026-07-20
6342,21728,Festival Offer,5663.13,Festival Offer Applied,2026-07-20
6343,18076,Festival Offer,2598.42,Festival Offer Applied,2026-07-20
6344,19264,Seasonal Offer,1584.4,Seasonal Offer Applied,2026-07-20
6345,13016,Corporate Discount,43242.48,Corporate Discount Applied,2026-07-20
6346,43794,New Customer,18952.44,New Customer Applied,2026-07-20
6347,19578,Corporate Discount,385.21,Corporate Discount Applied,2026-07-20
6348,28716,Promotional Campaign,47794.0,Promotional Campaign Applied,2026-07-20
6349,42005,Seasonal Offer,42315.89,Seasonal Offer Applied,2026-07-20
6350,48616,Promotional Campaign,76629.81,Promotional Campaign Applied,2026-07-20
6351,24736,Promotional Campaign,14821.0,Promotional Campaign Applied,2026-07-20
6352,45140,Festival Offer,23247.08,Festival Offer Applied,2026-07-20
6353,42457,Seasonal Offer,3455.79,Seasonal Offer Applied,2026-07-20
6354,10308,Corporate Discount,32700.01,Corporate Discount Applied,2026-07-20
6355,25196,Corporate Discount,20136.18,Corporate Discount Applied,2026-07-20
6356,43625,Seasonal Offer,405.1,Seasonal Offer Applied,2026-07-20
6357,8800,Promotional Campaign,26657.01,Promotional Campaign Applied,2026-07-20
6358,11463,Corporate Discount,18337.56,Corporate Discount Applied,2026-07-20
6359,20337,Seasonal Offer,26466.87,Seasonal Offer Applied,2026-07-20
6360,14008,New Customer,5347.71,New Customer Applied,2026-07-20
6361,5250,Seasonal Offer,49972.39,Seasonal Offer Applied,2026-07-20
6362,19999,New Customer,14104.45,New Customer Applied,2026-07-20
6363,42505,Promotional Campaign,1664.38,Promotional Campaign Applied,2026-07-20
6364,48926,Festival Offer,4752.9,Festival Offer Applied,2026-07-20
6365,5559,Festival Offer,13421.23,Festival Offer Applied,2026-07-20
6366,24313,Seasonal Offer,29972.83,Seasonal Offer Applied,2026-07-20
6367,7032,Corporate Discount,5335.66,Corporate Discount Applied,2026-07-20
6368,49807,New Customer,83495.98,New Customer Applied,2026-07-20
6369,37190,Promotional Campaign,11871.11,Promotional Campaign Applied,2026-07-20
6370,40889,New Customer,95550.28,New Customer Applied,2026-07-20
6371,39891,Corporate Discount,37677.38,Corporate Discount Applied,2026-07-20
6372,3424,Corporate Discount,39986.66,Corporate Discount Applied,2026-07-20
6373,38957,New Customer,11916.16,New Customer Applied,2026-07-20
6374,15148,Corporate Discount,6516.38,Corporate Discount Applied,2026-07-20
6375,11656,Corporate Discount,46319.96,Corporate Discount Applied,2026-07-20
6376,7871,Corporate Discount,30112.92,Corporate Discount Applied,2026-07-20
6377,38764,Festival Offer,9571.13,Festival Offer Applied,2026-07-20
6378,31755,Seasonal Offer,27406.33,Seasonal Offer Applied,2026-07-20
6379,38248,New Customer,5714.58,New Customer Applied,2026-07-20
6380,5857,Seasonal Offer,1534.39,Seasonal Offer Applied,2026-07-20
6381,45993,Corporate Discount,25301.8,Corporate Discount Applied,2026-07-20
6382,44329,Corporate Discount,45734.84,Corporate Discount Applied,2026-07-20
6383,40979,Festival Offer,14304.11,Festival Offer Applied,2026-07-20
6384,13645,Promotional Campaign,78108.28,Promotional Campaign Applied,2026-07-20
6385,12548,Festival Offer,21743.35,Festival Offer Applied,2026-07-20
6386,30015,New Customer,3295.74,New Customer Applied,2026-07-20
6387,45317,Corporate Discount,11266.1,Corporate Discount Applied,2026-07-20
6388,12870,New Customer,8507.02,New Customer Applied,2026-07-20
6389,40185,Corporate Discount,7198.12,Corporate Discount Applied,2026-07-20
6390,41264,Festival Offer,42157.86,Festival Offer Applied,2026-07-20
6391,43621,Seasonal Offer,3143.35,Seasonal Offer Applied,2026-07-20
6392,4570,Promotional Campaign,20128.38,Promotional Campaign Applied,2026-07-20
6393,30991,Seasonal Offer,36282.81,Seasonal Offer Applied,2026-07-20
6394,43237,Promotional Campaign,16400.31,Promotional Campaign Applied,2026-07-20
6395,43307,Promotional Campaign,19605.05,Promotional Campaign Applied,2026-07-20
6396,2413,Festival Offer,36071.12,Festival Offer Applied,2026-07-20
6397,39687,Promotional Campaign,1771.55,Promotional Campaign Applied,2026-07-20
6398,44046,Festival Offer,8952.13,Festival Offer Applied,2026-07-20
6399,3308,Festival Offer,22830.94,Festival Offer Applied,2026-07-20
6400,22678,Festival Offer,15110.28,Festival Offer Applied,2026-07-20
6401,29224,Festival Offer,14932.27,Festival Offer Applied,2026-07-20
6402,16150,Festival Offer,558.48,Festival Offer Applied,2026-07-20
6403,4810,New Customer,11169.61,New Customer Applied,2026-07-20
6404,32502,Promotional Campaign,19973.59,Promotional Campaign Applied,2026-07-20
6405,25828,Corporate Discount,17755.31,Corporate Discount Applied,2026-07-20
6406,45670,Corporate Discount,28925.63,Corporate Discount Applied,2026-07-20
6407,1739,Corporate Discount,11831.16,Corporate Discount Applied,2026-07-20
6408,10234,New Customer,63578.18,New Customer Applied,2026-07-20
6409,34488,Corporate Discount,43939.2,Corporate Discount Applied,2026-07-20
6410,20003,Corporate Discount,8568.32,Corporate Discount Applied,2026-07-20
6411,30955,Promotional Campaign,82816.31,Promotional Campaign Applied,2026-07-20
6412,25306,Seasonal Offer,32244.85,Seasonal Offer Applied,2026-07-20
6413,44548,Festival Offer,53995.64,Festival Offer Applied,2026-07-20
6414,18327,Festival Offer,39150.38,Festival Offer Applied,2026-07-20
6415,17324,Corporate Discount,7929.91,Corporate Discount Applied,2026-07-20
6416,26522,Corporate Discount,86672.48,Corporate Discount Applied,2026-07-20
6417,5943,Festival Offer,15847.45,Festival Offer Applied,2026-07-20
6418,49474,New Customer,445.89,New Customer Applied,2026-07-20
6419,27171,Festival Offer,11432.4,Festival Offer Applied,2026-07-20
6420,11771,New Customer,10478.87,New Customer Applied,2026-07-20
6421,28004,Corporate Discount,14511.16,Corporate Discount Applied,2026-07-20
6422,6214,Festival Offer,19928.35,Festival Offer Applied,2026-07-20
6423,18253,Festival Offer,71960.11,Festival Offer Applied,2026-07-20
6424,46072,Promotional Campaign,3699.76,Promotional Campaign Applied,2026-07-20
6425,41449,Festival Offer,34941.22,Festival Offer Applied,2026-07-20
6426,23575,Promotional Campaign,1684.55,Promotional Campaign Applied,2026-07-20
6427,1286,Festival Offer,37762.79,Festival Offer Applied,2026-07-20
6428,2137,Promotional Campaign,1705.54,Promotional Campaign Applied,2026-07-20
6429,34642,Corporate Discount,16367.6,Corporate Discount Applied,2026-07-20
6430,31981,Corporate Discount,3064.63,Corporate Discount Applied,2026-07-20
6431,34500,Seasonal Offer,50711.62,Seasonal Offer Applied,2026-07-20
6432,36612,Corporate Discount,11979.39,Corporate Discount Applied,2026-07-20
6433,8758,New Customer,14340.02,New Customer Applied,2026-07-20
6434,48629,New Customer,25907.24,New Customer Applied,2026-07-20
6435,34422,Festival Offer,5040.61,Festival Offer Applied,2026-07-20
6436,31518,Corporate Discount,903.3,Corporate Discount Applied,2026-07-20
6437,4631,New Customer,7507.94,New Customer Applied,2026-07-20
6438,39555,Festival Offer,415.96,Festival Offer Applied,2026-07-20
6439,40706,New Customer,24197.26,New Customer Applied,2026-07-20
6440,19569,Festival Offer,15683.1,Festival Offer Applied,2026-07-20
6441,2733,Seasonal Offer,4928.82,Seasonal Offer Applied,2026-07-20
6442,30223,Festival Offer,92997.22,Festival Offer Applied,2026-07-20
6443,30863,Seasonal Offer,22598.66,Seasonal Offer Applied,2026-07-20
6444,17042,Seasonal Offer,10245.79,Seasonal Offer Applied,2026-07-20
6445,665,Festival Offer,11388.77,Festival Offer Applied,2026-07-20
6446,30240,Festival Offer,14843.76,Festival Offer Applied,2026-07-20
6447,38996,Seasonal Offer,11646.01,Seasonal Offer Applied,2026-07-20
6448,3006,New Customer,21415.14,New Customer Applied,2026-07-20
6449,44574,Seasonal Offer,13739.54,Seasonal Offer Applied,2026-07-20
6450,32230,Seasonal Offer,34505.82,Seasonal Offer Applied,2026-07-20
6451,13869,Corporate Discount,15952.43,Corporate Discount Applied,2026-07-20
6452,39617,Promotional Campaign,18656.88,Promotional Campaign Applied,2026-07-20
6453,42399,Festival Offer,26666.05,Festival Offer Applied,2026-07-20
6454,36911,Promotional Campaign,13371.53,Promotional Campaign Applied,2026-07-20
6455,34447,Promotional Campaign,2816.33,Promotional Campaign Applied,2026-07-20
6456,20545,Seasonal Offer,76115.79,Seasonal Offer Applied,2026-07-20
6457,34476,Festival Offer,117562.6,Festival Offer Applied,2026-07-20
6458,40494,Festival Offer,19218.31,Festival Offer Applied,2026-07-20
6459,42961,Festival Offer,9636.9,Festival Offer Applied,2026-07-20
6460,17489,New Customer,27175.19,New Customer Applied,2026-07-20
6461,27090,Festival Offer,81794.22,Festival Offer Applied,2026-07-20
6462,47349,Corporate Discount,32976.42,Corporate Discount Applied,2026-07-20
6463,35256,New Customer,106483.84,New Customer Applied,2026-07-20
6464,29642,Corporate Discount,13642.07,Corporate Discount Applied,2026-07-20
6465,45360,New Customer,30288.95,New Customer Applied,2026-07-20
6466,23419,Promotional Campaign,51468.42,Promotional Campaign Applied,2026-07-20
6467,38497,New Customer,8218.35,New Customer Applied,2026-07-20
6468,45528,Corporate Discount,14073.34,Corporate Discount Applied,2026-07-20
6469,35016,Corporate Discount,17960.72,Corporate Discount Applied,2026-07-20
6470,45006,New Customer,6633.05,New Customer Applied,2026-07-20
6471,3747,Seasonal Offer,9264.55,Seasonal Offer Applied,2026-07-20
6472,46357,Festival Offer,321.36,Festival Offer Applied,2026-07-20
6473,47503,Festival Offer,51481.26,Festival Offer Applied,2026-07-20
6474,37761,New Customer,28316.77,New Customer Applied,2026-07-20
6475,7095,Festival Offer,17218.31,Festival Offer Applied,2026-07-20
6476,6401,Festival Offer,68514.98,Festival Offer Applied,2026-07-20
6477,31267,Promotional Campaign,64357.06,Promotional Campaign Applied,2026-07-20
6478,14869,New Customer,2573.61,New Customer Applied,2026-07-20
6479,15181,Corporate Discount,45275.34,Corporate Discount Applied,2026-07-20
6480,6420,Festival Offer,18966.29,Festival Offer Applied,2026-07-20
6481,19724,Seasonal Offer,618.43,Seasonal Offer Applied,2026-07-20
6482,29554,Festival Offer,7900.34,Festival Offer Applied,2026-07-20
6483,44941,Corporate Discount,16579.67,Corporate Discount Applied,2026-07-20
6484,35927,New Customer,26593.26,New Customer Applied,2026-07-20
6485,32633,New Customer,5159.2,New Customer Applied,2026-07-20
6486,21040,Promotional Campaign,17936.62,Promotional Campaign Applied,2026-07-20
6487,23547,Corporate Discount,28449.99,Corporate Discount Applied,2026-07-20
6488,46439,Festival Offer,19300.61,Festival Offer Applied,2026-07-20
6489,43036,New Customer,68583.87,New Customer Applied,2026-07-20
6490,28219,Seasonal Offer,119718.67,Seasonal Offer Applied,2026-07-20
6491,8038,Promotional Campaign,1867.44,Promotional Campaign Applied,2026-07-20
6492,32566,Seasonal Offer,17967.05,Seasonal Offer Applied,2026-07-20
6493,22053,New Customer,14656.4,New Customer Applied,2026-07-20
6494,12833,Seasonal Offer,5548.43,Seasonal Offer Applied,2026-07-20
6495,42672,Festival Offer,20876.95,Festival Offer Applied,2026-07-20
6496,13811,Seasonal Offer,22754.45,Seasonal Offer Applied,2026-07-20
6497,10024,Festival Offer,7313.66,Festival Offer Applied,2026-07-20
6498,33953,New Customer,23014.96,New Customer Applied,2026-07-20
6499,5796,Promotional Campaign,30434.41,Promotional Campaign Applied,2026-07-20
6500,4915,Festival Offer,18524.86,Festival Offer Applied,2026-07-20
6501,21310,Promotional Campaign,9987.07,Promotional Campaign Applied,2026-07-20
6502,21010,New Customer,24786.02,New Customer Applied,2026-07-20
6503,22562,Festival Offer,6334.75,Festival Offer Applied,2026-07-20
6504,37908,Seasonal Offer,7655.2,Seasonal Offer Applied,2026-07-20
6505,12529,New Customer,2267.44,New Customer Applied,2026-07-20
6506,484,Festival Offer,14271.02,Festival Offer Applied,2026-07-20
6507,9373,New Customer,5621.04,New Customer Applied,2026-07-20
6508,32615,Festival Offer,28864.95,Festival Offer Applied,2026-07-20
6509,11258,Corporate Discount,17841.91,Corporate Discount Applied,2026-07-20
6510,12505,Promotional Campaign,43756.75,Promotional Campaign Applied,2026-07-20
6511,38488,Seasonal Offer,19265.77,Seasonal Offer Applied,2026-07-20
6512,49892,Corporate Discount,43359.35,Corporate Discount Applied,2026-07-20
6513,20558,Promotional Campaign,8028.83,Promotional Campaign Applied,2026-07-20
6514,37488,Festival Offer,11412.41,Festival Offer Applied,2026-07-20
6515,3105,New Customer,69293.56,New Customer Applied,2026-07-20
6516,48715,Corporate Discount,70846.91,Corporate Discount Applied,2026-07-20
6517,18379,Festival Offer,55456.82,Festival Offer Applied,2026-07-20
6518,39633,Corporate Discount,56452.66,Corporate Discount Applied,2026-07-20
6519,5938,Corporate Discount,23287.65,Corporate Discount Applied,2026-07-20
6520,25170,Seasonal Offer,1207.08,Seasonal Offer Applied,2026-07-20
6521,40295,Festival Offer,6061.98,Festival Offer Applied,2026-07-20
6522,41065,Seasonal Offer,8197.49,Seasonal Offer Applied,2026-07-20
6523,18390,Festival Offer,32107.36,Festival Offer Applied,2026-07-20
6524,39039,Seasonal Offer,3478.43,Seasonal Offer Applied,2026-07-20
6525,7864,Promotional Campaign,121672.72,Promotional Campaign Applied,2026-07-20
6526,4933,New Customer,20598.93,New Customer Applied,2026-07-20
6527,42988,Festival Offer,23078.37,Festival Offer Applied,2026-07-20
6528,2536,Corporate Discount,4514.37,Corporate Discount Applied,2026-07-20
6529,34935,Festival Offer,7999.21,Festival Offer Applied,2026-07-20
6530,15418,Seasonal Offer,15561.85,Seasonal Offer Applied,2026-07-20
6531,24933,Seasonal Offer,18723.65,Seasonal Offer Applied,2026-07-20
6532,41833,Festival Offer,28483.86,Festival Offer Applied,2026-07-20
6533,34123,Corporate Discount,1045.58,Corporate Discount Applied,2026-07-20
6534,49213,Festival Offer,29674.53,Festival Offer Applied,2026-07-20
6535,40851,Festival Offer,10150.12,Festival Offer Applied,2026-07-20
6536,45267,Promotional Campaign,5876.39,Promotional Campaign Applied,2026-07-20
6537,34351,New Customer,88781.09,New Customer Applied,2026-07-20
6538,44175,Festival Offer,15111.44,Festival Offer Applied,2026-07-20
6539,39421,Promotional Campaign,33323.63,Promotional Campaign Applied,2026-07-20
6540,10346,New Customer,79546.3,New Customer Applied,2026-07-20
6541,11401,Seasonal Offer,65286.29,Seasonal Offer Applied,2026-07-20
6542,14190,Promotional Campaign,13350.69,Promotional Campaign Applied,2026-07-20
6543,12431,Seasonal Offer,1500.44,Seasonal Offer Applied,2026-07-20
6544,42923,Seasonal Offer,13899.46,Seasonal Offer Applied,2026-07-20
6545,41685,Festival Offer,343.31,Festival Offer Applied,2026-07-20
6546,38105,Corporate Discount,31979.19,Corporate Discount Applied,2026-07-20
6547,3471,Corporate Discount,28828.15,Corporate Discount Applied,2026-07-20
6548,25397,Festival Offer,81573.75,Festival Offer Applied,2026-07-20
6549,2985,New Customer,3801.9,New Customer Applied,2026-07-20
6550,11315,Corporate Discount,43998.87,Corporate Discount Applied,2026-07-20
6551,12405,Seasonal Offer,55510.67,Seasonal Offer Applied,2026-07-20
6552,12125,Seasonal Offer,5995.85,Seasonal Offer Applied,2026-07-20
6553,27683,Festival Offer,13528.86,Festival Offer Applied,2026-07-20
6554,23061,New Customer,4457.6,New Customer Applied,2026-07-20
6555,897,Corporate Discount,25682.95,Corporate Discount Applied,2026-07-20
6556,19704,New Customer,48096.0,New Customer Applied,2026-07-20
6557,46169,Festival Offer,23322.7,Festival Offer Applied,2026-07-20
6558,42617,Corporate Discount,17204.68,Corporate Discount Applied,2026-07-20
6559,9523,Promotional Campaign,12574.07,Promotional Campaign Applied,2026-07-20
6560,48699,New Customer,18973.8,New Customer Applied,2026-07-20
6561,15058,New Customer,64018.75,New Customer Applied,2026-07-20
6562,21990,New Customer,3676.11,New Customer Applied,2026-07-20
6563,46492,Festival Offer,19205.06,Festival Offer Applied,2026-07-20
6564,26907,New Customer,5194.66,New Customer Applied,2026-07-20
6565,25079,Festival Offer,26328.51,Festival Offer Applied,2026-07-20
6566,39657,Corporate Discount,11328.22,Corporate Discount Applied,2026-07-20
6567,3068,Corporate Discount,26785.9,Corporate Discount Applied,2026-07-20
6568,13358,Promotional Campaign,1211.87,Promotional Campaign Applied,2026-07-20
6569,12443,Festival Offer,82892.13,Festival Offer Applied,2026-07-20
6570,35362,Promotional Campaign,9103.01,Promotional Campaign Applied,2026-07-20
6571,32161,Corporate Discount,31518.83,Corporate Discount Applied,2026-07-20
6572,21581,Corporate Discount,34341.89,Corporate Discount Applied,2026-07-20
6573,46042,Festival Offer,32009.81,Festival Offer Applied,2026-07-20
6574,21872,Corporate Discount,25982.74,Corporate Discount Applied,2026-07-20
6575,14104,New Customer,27864.0,New Customer Applied,2026-07-20
