Return_ID,Return_Number,Order_ID,Return_Date,Return_Reason,Return_Status,Refund_Amount,Created_Date
6052,RET006052,43472,2025-12-09,Defective Product,Pending,90208.34,2026-07-13
6053,RET006053,2609,2025-10-26,Damaged Product,Rejected,0.0,2026-07-13
6054,RET006054,31665,2026-05-15,Wrong Product Delivered,Rejected,0.0,2026-07-13
6055,RET006055,32049,2026-07-07,Customer Changed Mind,Approved,296002.19,2026-07-13
6056,RET006056,39149,2026-06-02,Late Delivery,Approved,58728.44,2026-07-13
6057,RET006057,7432,2026-06-01,Late Delivery,Rejected,0.0,2026-07-13
6058,RET006058,40059,2026-03-04,Late Delivery,Rejected,0.0,2026-07-13
6059,RET006059,17820,2025-08-27,Wrong Product Delivered,Rejected,0.0,2026-07-13
6060,RET006060,16405,2025-08-05,Customer Changed Mind,Approved,20328.71,2026-07-13
6061,RET006061,8798,2026-04-09,Defective Product,Approved,193973.03,2026-07-13
6062,RET006062,17993,2026-06-30,Wrong Product Delivered,Rejected,0.0,2026-07-13
6063,RET006063,43277,2025-08-28,Customer Changed Mind,Rejected,0.0,2026-07-13
6064,RET006064,30212,2025-07-16,Wrong Product Delivered,Approved,46158.1,2026-07-13
6065,RET006065,4416,2025-09-12,Late Delivery,Approved,154874.48,2026-07-13
6066,RET006066,15652,2025-08-23,Wrong Product Delivered,Rejected,0.0,2026-07-13
6067,RET006067,4562,2026-01-15,Damaged Product,Rejected,0.0,2026-07-13
6068,RET006068,35200,2026-01-30,Defective Product,Approved,287545.79,2026-07-13
6069,RET006069,21215,2026-06-05,Damaged Product,Pending,161949.49,2026-07-13
6070,RET006070,21485,2025-12-13,Late Delivery,Rejected,0.0,2026-07-13
6071,RET006071,33684,2026-03-27,Wrong Product Delivered,Rejected,0.0,2026-07-13
6072,RET006072,19447,2025-08-21,Customer Changed Mind,Approved,252234.86,2026-07-13
6073,RET006073,37562,2026-06-01,Late Delivery,Approved,138199.12,2026-07-13
6074,RET006074,1900,2026-04-06,Damaged Product,Rejected,0.0,2026-07-13
6075,RET006075,49459,2026-01-31,Customer Changed Mind,Rejected,0.0,2026-07-13
6076,RET006076,47483,2025-08-31,Defective Product,Pending,19898.8,2026-07-13
6077,RET006077,506,2025-09-20,Defective Product,Approved,207930.2,2026-07-13
6078,RET006078,35372,2025-09-01,Wrong Product Delivered,Rejected,0.0,2026-07-13
6079,RET006079,35475,2025-12-19,Defective Product,Pending,145166.14,2026-07-13
6080,RET006080,19491,2026-07-08,Customer Changed Mind,Pending,118893.38,2026-07-13
6081,RET006081,28321,2025-09-24,Customer Changed Mind,Pending,115940.85,2026-07-13
6082,RET006082,22372,2026-04-11,Late Delivery,Approved,12307.41,2026-07-13
6083,RET006083,16318,2026-06-01,Defective Product,Approved,326722.2,2026-07-13
6084,RET006084,20977,2025-09-04,Customer Changed Mind,Approved,180379.4,2026-07-13
6085,RET006085,40962,2026-02-21,Customer Changed Mind,Rejected,0.0,2026-07-13
6086,RET006086,28596,2025-09-09,Customer Changed Mind,Approved,431364.76,2026-07-13
6087,RET006087,19340,2026-07-10,Customer Changed Mind,Pending,62657.68,2026-07-13
6088,RET006088,43337,2026-03-29,Late Delivery,Approved,245391.31,2026-07-13
6089,RET006089,32314,2026-02-10,Late Delivery,Pending,21308.59,2026-07-13
6090,RET006090,49494,2026-05-18,Wrong Product Delivered,Rejected,0.0,2026-07-13
6091,RET006091,19116,2026-04-11,Customer Changed Mind,Approved,45556.37,2026-07-13
6092,RET006092,616,2025-09-11,Late Delivery,Approved,48994.02,2026-07-13
6093,RET006093,18450,2026-02-12,Customer Changed Mind,Rejected,0.0,2026-07-13
6094,RET006094,17349,2025-07-22,Late Delivery,Pending,17315.73,2026-07-13
6095,RET006095,47595,2025-10-03,Late Delivery,Approved,75031.32,2026-07-13
6096,RET006096,38652,2026-06-28,Late Delivery,Approved,279714.35,2026-07-13
6097,RET006097,11738,2025-12-31,Defective Product,Approved,21468.38,2026-07-13
6098,RET006098,17148,2026-04-26,Customer Changed Mind,Approved,105449.57,2026-07-13
6099,RET006099,920,2025-08-14,Damaged Product,Rejected,0.0,2026-07-13
6100,RET006100,9372,2025-12-17,Wrong Product Delivered,Pending,19299.77,2026-07-13
6101,RET006101,35231,2025-07-17,Defective Product,Approved,65202.84,2026-07-13
6102,RET006102,23898,2025-10-11,Damaged Product,Approved,429171.35,2026-07-13
6103,RET006103,30019,2026-06-14,Defective Product,Rejected,0.0,2026-07-13
6104,RET006104,13362,2025-09-25,Defective Product,Pending,10068.86,2026-07-13
6105,RET006105,24656,2025-11-23,Wrong Product Delivered,Approved,172749.86,2026-07-13
6106,RET006106,48375,2026-04-03,Defective Product,Pending,347142.89,2026-07-13
6107,RET006107,11342,2026-01-27,Customer Changed Mind,Rejected,0.0,2026-07-13
6108,RET006108,36044,2026-03-22,Customer Changed Mind,Approved,42530.9,2026-07-13
6109,RET006109,31453,2026-04-05,Wrong Product Delivered,Pending,217843.75,2026-07-13
6110,RET006110,16928,2025-12-18,Late Delivery,Rejected,0.0,2026-07-13
6111,RET006111,32895,2025-11-07,Wrong Product Delivered,Rejected,0.0,2026-07-13
6112,RET006112,1256,2026-01-09,Defective Product,Approved,137579.6,2026-07-13
6113,RET006113,2121,2025-11-06,Customer Changed Mind,Rejected,0.0,2026-07-13
6114,RET006114,26549,2025-07-30,Late Delivery,Rejected,0.0,2026-07-13
6115,RET006115,14554,2026-06-26,Wrong Product Delivered,Rejected,0.0,2026-07-13
6116,RET006116,47108,2026-03-27,Damaged Product,Pending,80310.97,2026-07-13
6117,RET006117,45464,2025-11-13,Customer Changed Mind,Rejected,0.0,2026-07-13
6118,RET006118,25214,2025-11-14,Damaged Product,Rejected,0.0,2026-07-13
6119,RET006119,29647,2025-09-11,Customer Changed Mind,Rejected,0.0,2026-07-13
6120,RET006120,49425,2026-01-15,Wrong Product Delivered,Approved,3309.87,2026-07-13
6121,RET006121,12942,2026-04-15,Wrong Product Delivered,Approved,414346.98,2026-07-13
6122,RET006122,37902,2026-03-12,Customer Changed Mind,Pending,571038.47,2026-07-13
6123,RET006123,36987,2026-01-09,Wrong Product Delivered,Approved,112031.92,2026-07-13
6124,RET006124,13176,2026-05-13,Wrong Product Delivered,Approved,324430.4,2026-07-13
6125,RET006125,40388,2026-05-12,Late Delivery,Approved,166018.99,2026-07-13
6126,RET006126,8639,2026-02-14,Wrong Product Delivered,Approved,212260.78,2026-07-13
6127,RET006127,28405,2026-07-03,Damaged Product,Approved,2278.8,2026-07-13
6128,RET006128,12310,2025-08-12,Customer Changed Mind,Rejected,0.0,2026-07-13
6129,RET006129,16468,2026-04-07,Wrong Product Delivered,Pending,101013.49,2026-07-13
6130,RET006130,8825,2026-05-02,Late Delivery,Rejected,0.0,2026-07-13
6131,RET006131,28391,2026-02-12,Late Delivery,Approved,162127.42,2026-07-13
6132,RET006132,18271,2026-03-27,Defective Product,Approved,110422.56,2026-07-13
6133,RET006133,15950,2025-09-19,Customer Changed Mind,Rejected,0.0,2026-07-13
6134,RET006134,15149,2025-12-27,Customer Changed Mind,Pending,101779.01,2026-07-13
6135,RET006135,34732,2026-07-09,Damaged Product,Approved,81195.15,2026-07-13
6136,RET006136,13666,2025-10-18,Customer Changed Mind,Rejected,0.0,2026-07-13
6137,RET006137,44623,2025-10-09,Wrong Product Delivered,Pending,135861.22,2026-07-13
6138,RET006138,9822,2025-08-27,Late Delivery,Rejected,0.0,2026-07-13
6139,RET006139,29895,2025-08-06,Wrong Product Delivered,Pending,24932.11,2026-07-13
6140,RET006140,40286,2026-01-04,Wrong Product Delivered,Approved,92971.24,2026-07-13
6141,RET006141,48297,2026-06-28,Damaged Product,Approved,66626.6,2026-07-13
6142,RET006142,19664,2026-04-02,Late Delivery,Pending,37898.5,2026-07-13
6143,RET006143,16759,2025-07-24,Late Delivery,Pending,288371.16,2026-07-13
6144,RET006144,36312,2026-06-06,Late Delivery,Approved,65142.19,2026-07-13
6145,RET006145,11001,2025-08-27,Defective Product,Pending,13541.94,2026-07-13
6146,RET006146,26323,2026-04-05,Damaged Product,Approved,268944.77,2026-07-13
6147,RET006147,30509,2025-11-29,Wrong Product Delivered,Approved,328423.35,2026-07-13
6148,RET006148,32411,2026-05-06,Customer Changed Mind,Rejected,0.0,2026-07-13
6149,RET006149,31373,2025-12-14,Late Delivery,Approved,83620.48,2026-07-13
6150,RET006150,33925,2026-01-28,Wrong Product Delivered,Rejected,0.0,2026-07-13
6151,RET006151,8431,2026-02-07,Defective Product,Approved,10514.04,2026-07-13
6152,RET006152,29836,2026-06-18,Damaged Product,Pending,48349.75,2026-07-13
6153,RET006153,3722,2026-06-12,Late Delivery,Rejected,0.0,2026-07-13
6154,RET006154,42163,2025-07-30,Customer Changed Mind,Rejected,0.0,2026-07-13
6155,RET006155,16329,2026-06-13,Damaged Product,Approved,105708.11,2026-07-13
6156,RET006156,7854,2026-02-12,Damaged Product,Approved,26358.13,2026-07-13
6157,RET006157,28209,2025-12-12,Customer Changed Mind,Approved,129901.49,2026-07-13
6158,RET006158,123,2025-10-05,Customer Changed Mind,Rejected,0.0,2026-07-13
6159,RET006159,22233,2025-11-10,Wrong Product Delivered,Rejected,0.0,2026-07-13
6160,RET006160,5981,2026-04-15,Customer Changed Mind,Rejected,0.0,2026-07-13
6161,RET006161,709,2026-07-08,Late Delivery,Pending,55157.28,2026-07-13
6162,RET006162,5534,2025-09-05,Customer Changed Mind,Rejected,0.0,2026-07-13
6163,RET006163,28549,2025-08-22,Wrong Product Delivered,Pending,23159.01,2026-07-13
6164,RET006164,32424,2026-02-01,Defective Product,Approved,1605.67,2026-07-13
6165,RET006165,23556,2025-08-29,Defective Product,Rejected,0.0,2026-07-13
6166,RET006166,12872,2026-07-08,Customer Changed Mind,Pending,38735.98,2026-07-13
6167,RET006167,35725,2026-06-24,Wrong Product Delivered,Pending,8407.9,2026-07-13
6168,RET006168,3045,2025-09-10,Late Delivery,Rejected,0.0,2026-07-13
6169,RET006169,42664,2025-11-09,Wrong Product Delivered,Approved,52243.52,2026-07-13
6170,RET006170,32089,2026-07-12,Late Delivery,Approved,23485.05,2026-07-13
6171,RET006171,32984,2026-03-06,Late Delivery,Approved,46913.84,2026-07-13
6172,RET006172,42826,2025-10-09,Defective Product,Pending,89199.37,2026-07-13
6173,RET006173,5817,2026-06-01,Late Delivery,Rejected,0.0,2026-07-13
6174,RET006174,22639,2026-03-23,Damaged Product,Pending,16604.66,2026-07-13
6175,RET006175,179,2026-01-20,Late Delivery,Rejected,0.0,2026-07-13
6176,RET006176,17706,2025-10-02,Customer Changed Mind,Pending,33708.28,2026-07-13
6177,RET006177,46857,2026-01-24,Customer Changed Mind,Pending,4317.65,2026-07-13
6178,RET006178,40653,2025-11-09,Wrong Product Delivered,Pending,25067.59,2026-07-13
6179,RET006179,13604,2026-01-30,Late Delivery,Rejected,0.0,2026-07-13
6180,RET006180,41962,2025-11-18,Damaged Product,Rejected,0.0,2026-07-13
6181,RET006181,12670,2025-12-01,Customer Changed Mind,Approved,11422.47,2026-07-13
6182,RET006182,19932,2025-12-06,Late Delivery,Pending,23840.91,2026-07-13
6183,RET006183,38792,2025-08-02,Customer Changed Mind,Approved,2026.12,2026-07-13
6184,RET006184,24617,2026-02-19,Damaged Product,Approved,29551.84,2026-07-13
6185,RET006185,49591,2025-08-20,Damaged Product,Rejected,0.0,2026-07-13
6186,RET006186,7129,2025-11-22,Damaged Product,Rejected,0.0,2026-07-13
6187,RET006187,6939,2026-07-04,Defective Product,Rejected,0.0,2026-07-13
6188,RET006188,24032,2026-06-02,Customer Changed Mind,Pending,7097.03,2026-07-13
6189,RET006189,24800,2026-05-09,Customer Changed Mind,Approved,13736.05,2026-07-13
6190,RET006190,41365,2026-01-06,Damaged Product,Approved,147386.89,2026-07-13
6191,RET006191,35822,2026-04-12,Late Delivery,Rejected,0.0,2026-07-13
6192,RET006192,2900,2026-03-19,Defective Product,Pending,36758.17,2026-07-13
6193,RET006193,49911,2026-02-17,Customer Changed Mind,Approved,211516.81,2026-07-13
6194,RET006194,38397,2026-05-23,Late Delivery,Rejected,0.0,2026-07-13
6195,RET006195,45431,2025-12-01,Damaged Product,Approved,2479.82,2026-07-13
6196,RET006196,12791,2025-09-18,Defective Product,Rejected,0.0,2026-07-13
6197,RET006197,10542,2026-01-18,Customer Changed Mind,Rejected,0.0,2026-07-13
6198,RET006198,25977,2026-01-02,Damaged Product,Rejected,0.0,2026-07-13
6199,RET006199,47799,2026-02-12,Wrong Product Delivered,Pending,80798.3,2026-07-13
6200,RET006200,42368,2025-11-28,Defective Product,Pending,38414.85,2026-07-13
6201,RET006201,16268,2025-11-05,Late Delivery,Pending,35019.77,2026-07-13
6202,RET006202,47784,2026-04-25,Defective Product,Pending,433219.0,2026-07-13
6203,RET006203,5062,2026-01-15,Defective Product,Approved,25042.07,2026-07-13
6204,RET006204,24888,2025-08-30,Wrong Product Delivered,Pending,367916.43,2026-07-13
6205,RET006205,7976,2025-08-14,Wrong Product Delivered,Approved,285445.46,2026-07-13
6206,RET006206,659,2025-10-28,Wrong Product Delivered,Pending,108561.03,2026-07-13
6207,RET006207,1904,2025-10-11,Wrong Product Delivered,Pending,122682.72,2026-07-13
6208,RET006208,10264,2025-08-05,Defective Product,Approved,251428.74,2026-07-13
6209,RET006209,25041,2026-05-05,Customer Changed Mind,Approved,179499.6,2026-07-13
6210,RET006210,24880,2026-07-02,Customer Changed Mind,Rejected,0.0,2026-07-13
6211,RET006211,27785,2025-07-14,Defective Product,Rejected,0.0,2026-07-13
6212,RET006212,3990,2025-11-25,Defective Product,Approved,137938.54,2026-07-13
6213,RET006213,1057,2025-08-21,Late Delivery,Rejected,0.0,2026-07-13
6214,RET006214,25830,2025-07-20,Late Delivery,Pending,285541.95,2026-07-13
6215,RET006215,45017,2025-08-05,Damaged Product,Rejected,0.0,2026-07-13
6216,RET006216,40725,2025-09-11,Defective Product,Rejected,0.0,2026-07-13
6217,RET006217,21731,2025-07-22,Wrong Product Delivered,Pending,168591.4,2026-07-13
6218,RET006218,29901,2025-09-17,Defective Product,Pending,77787.52,2026-07-13
6219,RET006219,6542,2025-12-22,Wrong Product Delivered,Approved,196342.33,2026-07-13
6220,RET006220,33347,2025-10-05,Defective Product,Pending,112219.06,2026-07-13
6221,RET006221,43152,2026-06-16,Customer Changed Mind,Approved,67338.12,2026-07-13
6222,RET006222,49673,2026-01-01,Late Delivery,Pending,119137.27,2026-07-13
6223,RET006223,21937,2026-04-25,Wrong Product Delivered,Approved,27890.35,2026-07-13
6224,RET006224,2387,2026-07-11,Defective Product,Approved,35653.35,2026-07-13
6225,RET006225,26530,2025-09-21,Defective Product,Pending,219691.32,2026-07-13
6226,RET006226,47040,2026-03-05,Damaged Product,Rejected,0.0,2026-07-13
6227,RET006227,7591,2026-01-15,Defective Product,Rejected,0.0,2026-07-13
6228,RET006228,47520,2025-07-13,Customer Changed Mind,Approved,70335.9,2026-07-13
6229,RET006229,20392,2026-07-09,Damaged Product,Rejected,0.0,2026-07-13
6230,RET006230,7485,2025-08-23,Damaged Product,Approved,48489.35,2026-07-13
6231,RET006231,44399,2025-09-24,Wrong Product Delivered,Rejected,0.0,2026-07-13
6232,RET006232,43228,2025-11-11,Customer Changed Mind,Pending,306095.29,2026-07-13
6233,RET006233,29821,2026-04-04,Late Delivery,Pending,86719.28,2026-07-13
6234,RET006234,14347,2025-11-25,Wrong Product Delivered,Pending,4451.7,2026-07-13
6235,RET006235,41138,2025-08-03,Customer Changed Mind,Pending,18325.5,2026-07-13
6236,RET006236,1674,2026-01-14,Customer Changed Mind,Rejected,0.0,2026-07-13
6237,RET006237,14393,2025-08-09,Damaged Product,Approved,559059.24,2026-07-13
6238,RET006238,40481,2026-01-29,Customer Changed Mind,Approved,92894.64,2026-07-13
6239,RET006239,26856,2025-08-02,Customer Changed Mind,Pending,817.14,2026-07-13
6240,RET006240,16428,2026-05-18,Customer Changed Mind,Pending,135530.93,2026-07-13
6241,RET006241,49185,2025-12-29,Defective Product,Rejected,0.0,2026-07-13
6242,RET006242,43683,2026-03-06,Late Delivery,Approved,83783.38,2026-07-13
6243,RET006243,316,2025-10-19,Wrong Product Delivered,Rejected,0.0,2026-07-13
6244,RET006244,42419,2026-02-28,Late Delivery,Approved,138148.66,2026-07-13
6245,RET006245,11998,2025-10-01,Late Delivery,Rejected,0.0,2026-07-13
6246,RET006246,1870,2026-01-11,Customer Changed Mind,Approved,25495.44,2026-07-13
6247,RET006247,1341,2026-01-22,Customer Changed Mind,Rejected,0.0,2026-07-13
6248,RET006248,34072,2026-04-04,Defective Product,Pending,132762.26,2026-07-13
6249,RET006249,48903,2025-10-18,Defective Product,Pending,16043.78,2026-07-13
6250,RET006250,16923,2025-09-17,Wrong Product Delivered,Pending,6868.98,2026-07-13
6251,RET006251,36831,2026-05-20,Wrong Product Delivered,Pending,93647.73,2026-07-13
6252,RET006252,12640,2026-01-16,Defective Product,Rejected,0.0,2026-07-13
6253,RET006253,48468,2026-03-30,Wrong Product Delivered,Approved,61842.23,2026-07-13
6254,RET006254,17182,2025-10-01,Customer Changed Mind,Approved,62587.72,2026-07-13
6255,RET006255,46010,2025-08-20,Damaged Product,Rejected,0.0,2026-07-13
6256,RET006256,2857,2025-07-22,Damaged Product,Rejected,0.0,2026-07-13
6257,RET006257,8407,2026-06-19,Wrong Product Delivered,Pending,182589.6,2026-07-13
6258,RET006258,5125,2025-10-26,Wrong Product Delivered,Approved,171843.87,2026-07-13
6259,RET006259,42659,2026-06-17,Wrong Product Delivered,Rejected,0.0,2026-07-13
6260,RET006260,47103,2026-02-10,Wrong Product Delivered,Pending,10447.73,2026-07-13
6261,RET006261,10811,2026-06-05,Late Delivery,Approved,36487.66,2026-07-13
6262,RET006262,48280,2026-04-01,Defective Product,Pending,71491.81,2026-07-13
6263,RET006263,33634,2025-11-09,Wrong Product Delivered,Rejected,0.0,2026-07-13
6264,RET006264,10764,2025-10-09,Wrong Product Delivered,Pending,14252.06,2026-07-13
6265,RET006265,33797,2026-06-27,Customer Changed Mind,Rejected,0.0,2026-07-13
6266,RET006266,3506,2026-04-02,Defective Product,Approved,70661.26,2026-07-13
6267,RET006267,28995,2026-06-22,Customer Changed Mind,Pending,151750.16,2026-07-13
6268,RET006268,41531,2026-06-01,Defective Product,Rejected,0.0,2026-07-13
6269,RET006269,14001,2026-02-23,Late Delivery,Rejected,0.0,2026-07-13
6270,RET006270,25723,2026-05-07,Wrong Product Delivered,Approved,57946.4,2026-07-13
6271,RET006271,29961,2025-09-15,Late Delivery,Pending,69916.06,2026-07-13
6272,RET006272,7870,2026-05-24,Customer Changed Mind,Pending,23144.74,2026-07-13
6273,RET006273,17760,2026-02-12,Late Delivery,Pending,257162.73,2026-07-13
6274,RET006274,29827,2025-08-12,Wrong Product Delivered,Approved,238651.83,2026-07-13
6275,RET006275,21239,2025-08-08,Late Delivery,Rejected,0.0,2026-07-13
6276,RET006276,17133,2025-12-12,Defective Product,Rejected,0.0,2026-07-13
6277,RET006277,17534,2025-11-16,Late Delivery,Approved,50312.62,2026-07-13
6278,RET006278,9496,2025-11-15,Damaged Product,Pending,24490.25,2026-07-13
6279,RET006279,17009,2026-01-10,Customer Changed Mind,Pending,161742.86,2026-07-13
6280,RET006280,44639,2025-08-08,Customer Changed Mind,Pending,288278.74,2026-07-13
6281,RET006281,10800,2026-03-04,Damaged Product,Rejected,0.0,2026-07-13
6282,RET006282,16959,2026-02-08,Customer Changed Mind,Pending,24868.0,2026-07-13
6283,RET006283,25952,2025-10-07,Damaged Product,Approved,40338.99,2026-07-13
6284,RET006284,9327,2025-10-11,Wrong Product Delivered,Rejected,0.0,2026-07-13
6285,RET006285,46206,2026-01-16,Defective Product,Pending,24188.37,2026-07-13
6286,RET006286,42046,2026-03-31,Wrong Product Delivered,Pending,152008.31,2026-07-13
6287,RET006287,7981,2025-11-02,Defective Product,Pending,149720.23,2026-07-13
6288,RET006288,33203,2025-10-22,Customer Changed Mind,Approved,95103.29,2026-07-13
6289,RET006289,1950,2025-08-12,Customer Changed Mind,Pending,10709.08,2026-07-13
6290,RET006290,23865,2025-10-31,Defective Product,Approved,334951.61,2026-07-13
6291,RET006291,28184,2025-10-30,Damaged Product,Rejected,0.0,2026-07-13
6292,RET006292,48414,2026-01-02,Late Delivery,Rejected,0.0,2026-07-13
